userid,movieid,count,time,tmdb_id,popularity,vote_average,flag
183870,the+counterfeiters+of+paris+1961,8,2022-11-14T13:38:53,59434,1.249245,7.1,0
585128,birdy+1984,9,2022-11-14T13:25:23,11296,16.243093,6.9,0
225481,interstellar+2014,15,2022-11-14T13:26:03,157336,32.213481,8.1,0
362159,independence+day+1996,15,2022-11-14T13:37:22,602,17.634197,6.7,0
614022,gone+girl+2014,16,2022-11-14T13:39:03,210577,154.801009,7.9,0
562994,silent+partner+2005,15,2022-11-14T13:36:47,23200,1.640142,3.8,0
548443,enemy+at+the+gates+2001,15,2022-11-14T13:31:41,853,10.704813,7.2,0
237843,leon+the+professional+1994,10,2022-11-14T13:30:46,101,20.477329,8.2,0
295425,interstellar+2014,15,2022-11-14T13:34:08,157336,32.213481,8.1,0
735675,sandakan+no.+8+1974,15,2022-11-14T13:27:33,12470,1.030092,7.3,0
505738,whiplash+2014,15,2022-11-14T13:24:33,244786,64.29999,8.3,0
145734,fight+club+1999,15,2022-11-14T13:30:06,550,63.869599,8.3,0
405733,fight+club+1999,15,2022-11-14T13:31:24,550,63.869599,8.3,0
646406,moon+2009,16,2022-11-14T13:37:07,17431,13.336773,7.6,0
225272,the+fifth+element+1997,8,2022-11-14T13:30:08,18,24.30526,7.3,0
93286,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:29:12,120,32.070725,8.0,0
309244,the+lives+of+others+2006,15,2022-11-14T13:37:20,582,9.02255,7.9,0
332291,interstellar+2014,15,2022-11-14T13:30:57,157336,32.213481,8.1,0
512696,with+honors+1994,16,2022-11-14T13:38:43,16297,2.969003,6.1,0
719254,sorcerer+1977,15,2022-11-14T13:36:18,38985,13.966833,7.5,0
249319,akira+1988,15,2022-11-14T13:25:12,149,10.888917,7.8,0
692326,die+hard+1988,16,2022-11-14T13:24:20,562,16.640522,7.5,0
687310,the+boy+in+the+striped+pyjamas+2008,15,2022-11-14T13:35:41,14574,8.912738,7.7,0
691153,alien+1979,15,2022-11-14T13:34:11,348,23.37742,7.9,0
729210,the+physician+2013,15,2022-11-14T13:34:31,169881,13.332387,7.2,0
544816,casino+royale+2006,15,2022-11-14T13:37:12,36557,23.065078,7.3,0
496250,interstellar+2014,9,2022-11-14T13:38:40,157336,32.213481,8.1,0
139615,burn+notice+the+fall+of+sam+axe+2011,16,2022-11-14T13:23:54,61537,14.649159,6.8,0
467758,fight+club+1999,16,2022-11-14T13:34:51,550,63.869599,8.3,0
115237,kikis+delivery+service+1989,15,2022-11-14T13:27:48,16859,12.220581,7.6,0
349829,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:33:06,120,32.070725,8.0,0
433559,the+constant+gardener+2005,15,2022-11-14T13:33:14,1985,11.556484,6.9,0
735805,full+metal+jacket+1987,16,2022-11-14T13:39:06,600,13.94148,7.9,0
396177,interstellar+2014,7,2022-11-14T13:25:19,157336,32.213481,8.1,0
599312,the+great+debaters+2007,16,2022-11-14T13:24:10,14047,8.735448,6.9,0
196755,100+feet+2008,15,2022-11-14T13:30:48,14098,5.325375,5.6,0
334142,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:36:33,120,32.070725,8.0,0
699797,mission+impossible+-+ghost+protocol+2011,15,2022-11-14T13:29:37,56292,14.25843,6.8,0
265366,the+hunt+for+red+october+1990,16,2022-11-14T13:38:10,1669,15.91126,7.2,0
288038,the+battle+of+algiers+1966,16,2022-11-14T13:34:11,17295,11.322173,7.8,0
107868,iron+jawed+angels+2004,15,2022-11-14T13:36:16,49007,9.771121,6.7,0
423661,interstellar+2014,15,2022-11-14T13:37:27,157336,32.213481,8.1,0
121474,star+wars+1977,15,2022-11-14T13:31:14,11,42.149697,8.1,0
190454,whisper+of+the+heart+1995,14,2022-11-14T13:29:12,37797,10.550235,7.7,0
664911,lone+wolf+and+cub+baby+cart+in+peril+1972,6,2022-11-14T13:24:25,41477,1.609864,6.9,0
685061,senso+1954,15,2022-11-14T13:33:29,43195,1.98483,7.1,0
187063,pulp+fiction+1994,16,2022-11-14T13:38:05,680,140.950236,8.3,0
604216,constantine+2005,16,2022-11-14T13:36:52,561,9.615691,6.6,0
632853,lacombe_+lucien+1974,13,2022-11-14T13:33:49,55368,2.235918,7.2,0
156084,interstellar+2014,15,2022-11-14T13:33:42,157336,32.213481,8.1,0
428684,leon+the+professional+1994,16,2022-11-14T13:37:10,101,20.477329,8.2,0
9086,how+to+train+your+dragon+2+2014,15,2022-11-14T13:33:30,82702,12.256689,7.6,0
214967,ushpizin+2004,15,2022-11-14T13:34:16,15083,0.245122,6.3,0
412683,whiplash+2014,15,2022-11-14T13:28:28,244786,64.29999,8.3,0
682840,the+hamster+factor+and+other+tales+of+twelve+monkeys+1997,15,2022-11-14T13:31:32,30565,1.337041,6.1,0
24951,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:35:32,120,32.070725,8.0,0
593037,the+avengers+2012,15,2022-11-14T13:38:01,24428,89.887648,7.4,0
233920,saving+private+ryan+1998,15,2022-11-14T13:29:57,857,21.758054,7.9,0
701547,the+devil+wears+prada+2006,8,2022-11-14T13:29:07,350,13.102384,7.0,0
544760,flower+drum+song+1961,16,2022-11-14T13:35:56,25105,0.50835,3.8,0
300137,fight+club+1999,16,2022-11-14T13:32:48,550,63.869599,8.3,0
291243,hollywood+or+bust+1956,4,2022-11-14T13:24:09,43259,0.695757,6.0,0
283619,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:38:57,120,32.070725,8.0,0
205124,fight+club+1999,15,2022-11-14T13:29:53,550,63.869599,8.3,0
344931,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:35:51,120,32.070725,8.0,0
228460,the+road+2009,10,2022-11-14T13:30:45,20766,14.958098,6.8,0
475140,interstellar+2014,15,2022-11-14T13:28:45,157336,32.213481,8.1,0
752726,infernal+affairs+2002,15,2022-11-14T13:34:16,10775,10.363082,7.7,0
47690,edison_+the+man+1940,16,2022-11-14T13:35:08,43811,1.551537,6.0,0
251246,the+goonies+1985,15,2022-11-14T13:38:37,9340,14.280703,7.4,0
81409,its+a+wonderful+life+1946,16,2022-11-14T13:27,1585,15.031588,8.0,0
517358,whiplash+2014,15,2022-11-14T13:33:23,244786,64.29999,8.3,0
85991,leon+the+professional+1994,15,2022-11-14T13:35:30,101,20.477329,8.2,0
276330,whiplash+2014,15,2022-11-14T13:35:49,244786,64.29999,8.3,0
266581,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:35:06,120,32.070725,8.0,0
394905,leon+the+professional+1994,15,2022-11-14T13:28:16,101,20.477329,8.2,0
7451,inception+2010,14,2022-11-14T13:28:48,27205,29.108149,8.1,0
558562,piggy+2012,15,2022-11-14T13:37:22,96631,3.169856,5.2,0
324951,oblivion+2013,16,2022-11-14T13:32:44,75612,14.654053,6.4,0
367468,ohyaku+the+female+demon+1968,16,2022-11-14T13:25:09,64876,0.142424,7.7,0
640318,kung+fu+panda+2008,15,2022-11-14T13:36:20,9502,16.897541,6.9,0
311791,thor+the+dark+world+2013,16,2022-11-14T13:24:05,76338,34.905447,6.8,0
446054,walle+2008,16,2022-11-14T13:24:57,10681,16.088366,7.8,0
21552,interstellar+2014,16,2022-11-14T13:35:12,157336,32.213481,8.1,0
658554,a+good+job+stories+of+the+fdny+2014,14,2022-11-14T13:32:56,288130,0.862513,0.0,0
561492,oceans+2009,15,2022-11-14T13:24:31,36970,7.785003,7.3,0
671559,how+tasty+was+my+little+frenchman+1971,16,2022-11-14T13:32:11,105347,1e-06,4.8,0
484867,whiplash+2014,15,2022-11-14T13:24:35,244786,64.29999,8.3,0
452660,interstellar+2014,8,2022-11-14T13:34:04,157336,32.213481,8.1,0
25360,fight+club+1999,8,2022-11-14T13:30:30,550,63.869599,8.3,0
401670,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:38:19,120,32.070725,8.0,0
136041,early+spring+1956,15,2022-11-14T13:25:44,20531,1.096517,8.2,0
726929,lost+embrace+2004,15,2022-11-14T13:36:48,49681,0.776863,5.9,0
582884,french+connection+ii+1975,15,2022-11-14T13:26:28,10711,18.54199,6.6,0
138633,fight+club+1999,16,2022-11-14T13:39:09,550,63.869599,8.3,0
642010,american+movie+1999,5,2022-11-14T13:29:17,14242,5.964323,7.7,0
153452,princess+mononoke+1997,15,2022-11-14T13:28:58,128,17.166725,8.2,0
629101,last+night+2010,15,2022-11-14T13:29:46,23830,15.280219,6.1,0
76593,happy+accidents+2000,15,2022-11-14T13:35:49,22230,9.916094,7.1,0
617551,the+triplets+of+belleville+2003,15,2022-11-14T13:24:11,9662,8.35586,7.3,0
190636,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:25:19,120,32.070725,8.0,0
147232,fight+club+1999,15,2022-11-14T13:28:58,550,63.869599,8.3,0
499656,fight+club+1999,15,2022-11-14T13:29:30,550,63.869599,8.3,0
725319,the+blue+kite+1994,15,2022-11-14T13:30:36,44162,2.16468,7.4,0
360119,rendition+2007,16,2022-11-14T13:33:54,5125,13.482558,6.2,0
604882,the+gods+must+be+crazy+1980,15,2022-11-14T13:29:16,8393,10.973482,7.1,0
429735,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:28:39,120,32.070725,8.0,0
732997,his+girl+friday+1940,15,2022-11-14T13:36:51,3085,9.88321,7.5,0
122586,la+marseillaise+1938,15,2022-11-14T13:38:36,43845,0.150504,8.1,0
685479,angel-a+2005,15,2022-11-14T13:34:17,11227,5.512501,6.8,0
391941,star+wars+1977,15,2022-11-14T13:37:35,11,42.149697,8.1,0
491904,the+brass+teapot+2012,12,2022-11-14T13:24:56,127867,10.642891,5.8,0
573847,the+princess+and+the+frog+2009,16,2022-11-14T13:24:59,10198,16.616517,6.7,0
571246,fight+club+1999,15,2022-11-14T13:28:22,550,63.869599,8.3,0
650555,one+flew+over+the+cuckoos+nest+1975,16,2022-11-14T13:39:02,510,35.529554,8.3,0
533540,all+the+presidents+men+1976,15,2022-11-14T13:38:50,891,12.421754,7.6,0
140085,cinderella+1950,15,2022-11-14T13:38:47,11224,14.436858,6.8,0
320708,the+bullfighters+1945,15,2022-11-14T13:32:19,58732,0.389227,5.1,0
654398,fort+bliss+2014,15,2022-11-14T13:28:22,263855,2.244264,6.3,0
16604,pulp+fiction+1994,15,2022-11-14T13:37:21,680,140.950236,8.3,0
413297,chicken+little+2005,15,2022-11-14T13:29:38,9982,18.584609,5.6,0
15977,whiplash+2014,15,2022-11-14T13:24:36,244786,64.29999,8.3,0
538069,gravity+2013,15,2022-11-14T13:31:33,49047,18.50194,7.3,0
101891,fight+club+1999,15,2022-11-14T13:24:41,550,63.869599,8.3,0
48778,american+beauty+1999,15,2022-11-14T13:26:37,14,20.726578,7.9,0
131089,the+shawshank+redemption+1994,16,2022-11-14T13:37:55,278,51.645403,8.5,0
599936,jayne+mansfields+car+2012,15,2022-11-14T13:35:54,94671,1.655794,5.9,0
377512,red+cliff+part+ii+2009,11,2022-11-14T13:26:53,15384,7.309903,7.1,0
636449,casino+royale+2006,9,2022-11-14T13:24,36557,23.065078,7.3,0
100243,elite+squad+the+enemy+within+2010,15,2022-11-14T13:27:36,47931,12.334357,7.5,0
111071,interstellar+2014,15,2022-11-14T13:37:16,157336,32.213481,8.1,0
204820,paris+belongs+to+us+1961,16,2022-11-14T13:24:07,43026,0.595496,6.8,0
381163,interstellar+2014,15,2022-11-14T13:30:29,157336,32.213481,8.1,0
332084,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:30:47,120,32.070725,8.0,0
576339,se7en+1995,15,2022-11-14T13:24:48,807,18.45743,8.1,0
590552,monsters_+inc.+2001,16,2022-11-14T13:31:09,585,26.419962,7.5,0
454261,heimat+a+chronicle+of+germany+1984,16,2022-11-14T13:35:02,67463,0.016204,9.0,0
103823,high+anxiety+1977,15,2022-11-14T13:27:43,12535,5.101153,6.5,0
433541,star+wars+1977,15,2022-11-14T13:28:26,11,42.149697,8.1,0
583964,kikis+delivery+service+1989,15,2022-11-14T13:24:37,16859,12.220581,7.6,0
606323,constantine+2005,15,2022-11-14T13:29:48,561,9.615691,6.6,0
73829,the+insider+1999,15,2022-11-14T13:33:23,9008,11.3569,7.3,0
259438,fight+club+1999,16,2022-11-14T13:33:24,550,63.869599,8.3,0
354578,papillon+1973,15,2022-11-14T13:34:47,5924,15.698433,7.8,0
538375,the+princess+and+the+frog+2009,15,2022-11-14T13:30:24,10198,16.616517,6.7,0
374410,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:29:01,120,32.070725,8.0,0
567813,django+unchained+2012,16,2022-11-14T13:27:12,68718,19.785025,7.8,0
462079,batman+begins+2005,14,2022-11-14T13:30:27,272,28.505341,7.5,0
517051,the+veteran+2011,11,2022-11-14T13:28:55,70196,2.482198,5.8,0
625557,harry+potter+and+the+chamber+of+secrets+2002,15,2022-11-14T13:37:37,672,29.741452,7.4,0
585416,casanova+brown+1944,16,2022-11-14T13:27:10,81751,0.546994,6.3,0
45907,the+lord+of+the+rings+the+two+towers+2002,15,2022-11-14T13:33:34,121,29.423537,8.0,0
492569,whiplash+2014,12,2022-11-14T13:35:16,244786,64.29999,8.3,0
318312,fight+club+1999,15,2022-11-14T13:24:27,550,63.869599,8.3,0
66596,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:31:20,120,32.070725,8.0,0
56987,interstellar+2014,15,2022-11-14T13:24:40,157336,32.213481,8.1,0
560292,9th+company+2005,16,2022-11-14T13:27:49,14097,9.586723,6.8,0
387458,free+men+2011,15,2022-11-14T13:33:35,85741,0.660023,5.2,0
547149,rocky+1976,16,2022-11-14T13:26:04,1366,14.774066,7.5,0
641016,mary+and+max+2009,15,2022-11-14T13:29:14,24238,8.888393,7.8,0
511086,interstellar+2014,15,2022-11-14T13:35:20,157336,32.213481,8.1,0
539699,a+soldiers+tale+1988,14,2022-11-14T13:27:49,237202,1.162388,5.0,0
374291,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,12,2022-11-14T13:26:13,120,32.070725,8.0,0
188707,fight+club+1999,15,2022-11-14T13:35:10,550,63.869599,8.3,0
262618,interstellar+2014,15,2022-11-14T13:29:28,157336,32.213481,8.1,0
268658,interstellar+2014,16,2022-11-14T13:36:02,157336,32.213481,8.1,0
299324,samurai+rebellion+1967,15,2022-11-14T13:25:55,27031,3.411366,7.9,0
155665,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:30:25,120,32.070725,8.0,0
128010,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:28:23,120,32.070725,8.0,0
320547,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:24:50,120,32.070725,8.0,0
572608,vice+2015,15,2022-11-14T13:26:29,307663,19.236571,4.1,0
250094,this+is+our+time+2013,16,2022-11-14T13:33:08,192160,0.306484,5.5,0
754292,bowling+for+columbine+2002,16,2022-11-14T13:36:03,1430,11.393859,7.3,0
371179,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:31:08,120,32.070725,8.0,0
218313,avatar+2009,15,2022-11-14T13:24:02,19995,185.070892,7.2,0
725119,contempt+1963,15,2022-11-14T13:27:53,266,7.543337,7.5,0
502864,father+of+the+bride+1991,15,2022-11-14T13:32:03,11846,5.490622,6.2,0
74521,fight+club+1999,15,2022-11-14T13:25:41,550,63.869599,8.3,0
236839,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:35:56,120,32.070725,8.0,0
692476,a+chinese+ghost+story+1987,15,2022-11-14T13:27:37,30421,7.792253,7.2,0
236614,the+discreet+charm+of+the+bourgeoisie+1972,15,2022-11-14T13:34:47,4593,4.8779,7.4,0
549766,guardians+of+the+galaxy+2014,15,2022-11-14T13:28:41,118340,53.291601,7.9,0
748046,white+oleander+2002,15,2022-11-14T13:35:35,10994,13.75498,7.2,0
85796,fight+club+1999,15,2022-11-14T13:36:42,550,63.869599,8.3,0
340268,frozen+2013,15,2022-11-14T13:36:31,109445,24.248243,7.3,0
180237,the+last+circus+2010,15,2022-11-14T13:27:48,56812,4.896196,6.6,0
383969,all+the+presidents+men+1976,11,2022-11-14T13:29:40,891,12.421754,7.6,0
163164,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:29:20,120,32.070725,8.0,0
403164,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:35:38,120,32.070725,8.0,0
151067,on+golden+pond+1981,15,2022-11-14T13:24:49,11816,12.252186,7.3,0
233485,ninja+shadow+of+a+tear+2013,16,2022-11-14T13:37:50,180894,5.632097,5.9,0
20445,roxanne+1987,16,2022-11-14T13:36:56,11584,11.394307,6.4,0
632694,harry+potter+and+the+order+of+the+phoenix+2007,16,2022-11-14T13:33:57,675,21.3643,7.4,0
177926,interstellar+2014,16,2022-11-14T13:37:48,157336,32.213481,8.1,0
245631,star+wars+1977,16,2022-11-14T13:34:55,11,42.149697,8.1,0
597652,les+misrables+1934,15,2022-11-14T13:36:48,67532,1.523165,7.0,0
478633,the+sword+in+the+stone+1963,15,2022-11-14T13:34:23,9078,10.636458,6.9,0
328208,hamlet+1996,15,2022-11-14T13:37:31,10549,9.994088,7.3,0
618964,all+the+presidents+men+1976,15,2022-11-14T13:36:22,891,12.421754,7.6,0
48086,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:37:36,120,32.070725,8.0,0
733176,basic+2003,15,2022-11-14T13:35:07,10782,14.327717,6.2,0
530538,red+river+1948,15,2022-11-14T13:33:35,3089,6.09018,7.3,0
429635,the+terminator+1984,15,2022-11-14T13:36:46,218,19.293562,7.4,0
338058,cheri+2009,2,2022-11-14T13:38:29,22215,4.164362,5.9,0
134248,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:34:58,120,32.070725,8.0,0
60967,interstellar+2014,15,2022-11-14T13:31:34,157336,32.213481,8.1,0
319673,the+apartment+1996,15,2022-11-14T13:34:03,12531,6.228174,6.5,0
279142,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:30:44,120,32.070725,8.0,0
506718,pulp+fiction+1994,16,2022-11-14T13:24:05,680,140.950236,8.3,0
383929,blazing+saddles+1974,15,2022-11-14T13:31:23,11072,13.233262,7.2,0
37553,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:28:49,120,32.070725,8.0,0
276911,interstellar+2014,15,2022-11-14T13:29:51,157336,32.213481,8.1,0
689461,one+flew+over+the+cuckoos+nest+1975,15,2022-11-14T13:29:26,510,35.529554,8.3,0
345423,fight+club+1999,16,2022-11-14T13:31:48,550,63.869599,8.3,0
542447,the+devil+wears+prada+2006,15,2022-11-14T13:38:06,350,13.102384,7.0,0
592870,pi+1998,15,2022-11-14T13:35:27,473,10.621362,7.1,0
362010,tarzan+1999,15,2022-11-14T13:36:17,37135,12.453452,7.1,0
7439,interstellar+2014,16,2022-11-14T13:25,157336,32.213481,8.1,0
417357,star+wars+1977,15,2022-11-14T13:26:49,11,42.149697,8.1,0
420288,persepolis+2007,16,2022-11-14T13:35:53,2011,9.537501,7.7,0
376951,interstellar+2014,15,2022-11-14T13:32:42,157336,32.213481,8.1,0
415167,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:29:54,120,32.070725,8.0,0
351391,nicholas+nickleby+2002,15,2022-11-14T13:34:32,29339,4.056577,6.8,0
194327,marlowe+1969,16,2022-11-14T13:26:08,1846,1.900216,6.2,0
164476,the+mask+1994,7,2022-11-14T13:33:44,854,14.13488,6.6,0
477343,paths+of+glory+1957,16,2022-11-14T13:39:10,975,8.548518,8.2,0
471837,the+theory+of+everything+2014,16,2022-11-14T13:37:50,266856,11.85302,7.8,0
698816,gladiator+2000,15,2022-11-14T13:24:49,98,23.186667,7.9,0
383763,real+genius+1985,15,2022-11-14T13:30:43,14370,11.959887,6.6,0
18827,whiplash+2014,15,2022-11-14T13:24:28,244786,64.29999,8.3,0
584227,the+beach+girls+and+the+monster+1965,13,2022-11-14T13:34:26,69780,0.358309,2.6,0
227151,the+wonderful_+horrible+life+of+leni+riefenstahl+1993,16,2022-11-14T13:31:06,41647,0.568884,7.3,0
155742,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:36:43,120,32.070725,8.0,0
460803,after+him+2007,14,2022-11-14T13:28:21,51844,0.612802,5.8,0
507724,princess+mononoke+1997,15,2022-11-14T13:25:42,128,17.166725,8.2,0
105433,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:27:40,120,32.070725,8.0,0
543872,the+mask+1994,15,2022-11-14T13:35:40,854,14.13488,6.6,0
261655,the+man+who+knew+too+much+1956,16,2022-11-14T13:35:08,574,12.547763,7.3,0
520423,farewell+2009,10,2022-11-14T13:32:44,33996,3.20997,6.3,0
735498,se7en+1995,15,2022-11-14T13:24:51,807,18.45743,8.1,0
544130,the+house+of+rothschild+1934,16,2022-11-14T13:38:53,57035,0.844427,4.8,0
669170,after+you+2003,16,2022-11-14T13:28:52,16932,2.624898,6.9,0
392221,the+hobbit+the+desolation+of+smaug+2013,15,2022-11-14T13:25:11,57158,20.644776,7.6,0
135971,fight+club+1999,16,2022-11-14T13:32:58,550,63.869599,8.3,0
307008,warrior+2011,15,2022-11-14T13:28:27,59440,13.121626,7.7,0
94536,inception+2010,15,2022-11-14T13:36:37,27205,29.108149,8.1,0
148613,the+swarm+1978,15,2022-11-14T13:31:27,46878,3.955633,5.4,0
732330,mr.+canton+and+lady+rose+1989,14,2022-11-14T13:36:39,25074,7.170685,6.9,0
217201,interstellar+2014,15,2022-11-14T13:38:33,157336,32.213481,8.1,0
355310,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:38:53,120,32.070725,8.0,0
289530,scenes+from+a+marriage+1973,16,2022-11-14T13:26:02,133919,2.845693,8.3,0
173505,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:31:52,120,32.070725,8.0,0
95112,fight+club+1999,15,2022-11-14T13:24:22,550,63.869599,8.3,0
638268,lies+my+father+told+me+1975,15,2022-11-14T13:25:24,92285,1e-06,0.0,0
561995,cheerful+weather+for+the+wedding+2012,15,2022-11-14T13:30:46,110272,7.987933,5.5,0
579397,nightcrawler+2014,16,2022-11-14T13:27:02,242582,21.277073,7.6,0
519799,the+dark+knight+2008,15,2022-11-14T13:25:27,155,123.167259,8.3,0
689218,true+romance+1993,9,2022-11-14T13:30:03,319,17.189328,7.5,0
107751,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:25:03,120,32.070725,8.0,0
233435,leon+the+professional+1994,16,2022-11-14T13:36:50,101,20.477329,8.2,0
574531,les+misrables+1998,15,2022-11-14T13:37:19,4415,12.238488,7.1,0
515774,fight+club+1999,13,2022-11-14T13:36:46,550,63.869599,8.3,0
190890,the+circus+tent+1978,15,2022-11-14T13:26:46,256382,0.043701,5.0,0
557348,in+the+electric+mist+2009,15,2022-11-14T13:30:46,13975,6.666455,6.0,0
90825,2001+a+space+odyssey+1968,15,2022-11-14T13:38:24,62,22.494622,7.9,0
210435,lavventura+1960,15,2022-11-14T13:33:47,5165,9.595757,7.6,0
511754,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:28:10,120,32.070725,8.0,0
133031,the+spongebob+movie+sponge+out+of+water+2015,15,2022-11-14T13:27:26,228165,12.334689,5.7,0
677283,deep+blue+sea+1999,3,2022-11-14T13:24:41,8914,7.493615,5.6,0
1960,losers+club+2011,15,2022-11-14T13:36:51,60228,1.054826,6.6,0
456032,whiplash+2014,16,2022-11-14T13:37:01,244786,64.29999,8.3,0
269491,monty+python+and+the+holy+grail+1975,11,2022-11-14T13:32:22,762,10.43389,7.8,0
475549,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,15,2022-11-14T13:29:43,120,32.070725,8.0,0
58690,batman+begins+2005,15,2022-11-14T13:29:34,272,28.505341,7.5,0
251867,images+of+the+world+and+the+inscription+of+war+1989,16,2022-11-14T13:31:58,115150,0.453223,5.0,0
45797,star+wars+1977,15,2022-11-14T13:24:27,11,42.149697,8.1,0
222411,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,16,2022-11-14T13:37:09,120,32.070725,8.0,0
152529,bernie+1996,13,2022-11-14T13:29:01,19963,3.144046,7.2,0
751768,the+prince++me+2+the+royal+wedding+2006,16,2022-11-14T13:27:56,15590,5.326142,4.6,0
694788,the+woman+next+door+1981,15,2022-11-14T13:26:50,12579,9.373676,7.0,0
82580,fight+club+1999,15,2022-11-14T13:38:03,550,63.869599,8.3,0
528607,interstellar+2014,15,2022-11-14T13:28:34,157336,32.213481,8.1,0
644223,harry+potter+and+the+deathly+hallows+part+1+2010,16,2022-11-14T13:27:07,12444,23.300362,7.5,0
93461,frozen+2013,10,2022-11-14T13:27:20,109445,24.248243,7.3,0
752997,its+a+wonderful+life+1946,16,2022-11-14T13:38:51,1585,15.031588,8.0,0
707464,hatari+1962,16,2022-11-14T13:36:46,11385,10.921504,6.2,0
365745,notting+hill+1999,8,2022-11-14T13:25:10,509,9.874043,7.0,0
138142,leon+the+professional+1994,15,2022-11-14T13:38:57,101,20.477329,8.2,0
492436,interstellar+2014,15,2022-11-14T13:32:44,157336,32.213481,8.1,0
161602,the+equalizer+2014,16,2022-11-14T13:25:07,156022,17.618057,7.1,0
