2022-12-09T00:01:55,289089,the+dark+knight+rises+2012,4
2022-12-09T00:05:02,478825,castle+in+the+sky+1986,5
2022-12-09T00:05:15,799270,schindlers+list+1993,5
2022-12-09T00:04:35,390026,the+man+who+knew+too+much+1956,4
2022-12-09T00:04:34,687446,payback+1999,3
2022-12-09T00:00:01,854445,from+russia+with+love+1963,4
2022-12-09T00:03:23,843999,manderlay+2005,4
2022-12-09T00:05:10,697408,nowhere+boy+2009,3
2022-12-09T00:01:26,60894,stuart+a+life+backwards+2007,3
2022-12-09T00:02:30,546679,the+conversation+1974,4
2022-12-09T00:02:53,748596,annie+hall+1977,5
2022-12-09T00:02:41,150043,night+and+the+city+1950,4
2022-12-09T00:00:03,683183,cry-baby+1990,4
2022-12-09T00:00:07,712806,sleeping+beauty+1959,3
2022-12-09T00:03:17,322033,the+mummy+1999,4
2022-12-09T00:03:25,588275,the+flight+before+christmas+2008,3
2022-12-09T00:01:39,62277,se7en+1995,5
2022-12-09T00:01:47,116650,the+wave+2008,4
2022-12-09T00:04:26,469832,goodfellas+1990,3
2022-12-09T00:00:07,423543,suite+franaise+2014,4
2022-12-08T23:59:50,312438,meet+joe+black+1998,3
2022-12-09T00:01:59,363730,shrek+2001,4
2022-12-09T00:04:19,867108,white+oleander+2002,2
2022-12-08T23:59:42,167210,scent+of+a+woman+1992,4
2022-12-09T00:00:03,884384,loves+kitchen+2011,4
2022-12-09T00:01:29,464567,how+to+train+your+dragon+2010,4
2022-12-09T00:01:24,66669,the+party+1968,3
2022-12-09T00:04:03,873300,scarface+1983,4
2022-12-09T00:03:42,871008,red+cliff+2008,4
2022-12-09T00:00:55,125919,dallas+buyers+club+2013,3
2022-12-08T23:59:14,676074,paying+the+price+killing+the+children+of+iraq+2000,3
2022-12-09T00:03:50,606222,the+lord+of+the+rings+the+two+towers+2002,4
2022-12-09T00:02:52,865315,arlington+road+1999,5
2022-12-09T00:01:51,47403,no+good+deed+2014,4
2022-12-09T00:00:09,35429,the+blue+light+1932,3
2022-12-09T00:01:31,185200,the+lord+of+the+rings+the+return+of+the+king+2003,5
2022-12-09T00:00:21,835271,araya+1959,4
2022-12-09T00:00:19,615841,kingdom+of+heaven+2005,5
2022-12-09T00:00:38,438562,blow+out+1981,4
2022-12-09T00:01,824607,st.+vincent+2014,3
2022-12-09T00:05:02,442314,independence+day+1996,5
2022-12-09T00:03:57,665363,life+is+beautiful+1997,3
2022-12-09T00:00:47,313066,avatar+2009,3
2022-12-09T00:01:43,143575,whisper+of+the+heart+1995,4
2022-12-09T00:01:56,677013,aliens+1986,4
2022-12-09T00:04:38,531296,aliens+1986,4
2022-12-09T00:03:22,311003,hunger+1966,4
2022-12-09T00:04:36,47309,blue+blood+2006,5
2022-12-09T00:03:07,871756,the+lady+from+shanghai+1947,4
2022-12-09T00:02:27,28796,300+2006,4
2022-12-09T00:02:52,422009,higher+learning+1995,4
2022-12-09T00:03:18,369325,the+more+the+merrier+1943,4
2022-12-09T00:01:56,679573,if....+1968,4
2022-12-09T00:04:26,784065,despicable+me+2+2013,4
2022-12-09T00:02:48,763748,turkish+passion+1994,3
2022-12-08T23:58:56,34976,die+hard+1988,5
2022-12-09T00:03:20,702998,gladiator+2000,4
2022-12-09T00:04:02,354138,gunfight+at+the+o.k.+corral+1957,3
2022-12-09T00:01:14,162820,how+to+train+your+dragon+2+2014,4
2022-12-09T00:00:03,50731,e.t.+the+extra-terrestrial+1982,4
2022-12-09T00:02,102018,el+tren+de+la+memoria+2005,3
2022-12-08T23:59:13,174679,home+2015,3
2022-12-09T00:05:08,215247,elite+squad+the+enemy+within+2010,4
2022-12-09T00:04:57,674298,la+dolce+vita+1960,4
2022-12-09T00:05:10,80146,under+the+salt+2008,3
2022-12-09T00:00:01,705683,the+hunger+games+mockingjay+-+part+1+2014,3
2022-12-09T00:00:41,696835,snow+white+and+the+seven+dwarfs+1937,5
2022-12-09T00:00:32,19640,frozen+2013,4
2022-12-09T00:02:24,846807,the+fifth+element+1997,4
2022-12-08T23:59:15,216126,darktown+strutters+1975,4
2022-12-09T00:02:49,111301,gladiator+2000,4
2022-12-09T00:00:15,556632,goodfellas+1990,5
2022-12-09T00:02:37,162396,maleficent+2014,4
2022-12-09T00:02:49,272068,kill+bill+vol.+1+2003,4
2022-12-09T00:00:06,230960,harry+potter+and+the+deathly+hallows+part+1+2010,5
2022-12-08T23:59:53,363563,dawn+of+the+planet+of+the+apes+2014,3
2022-12-08T23:59:49,547863,wreck-it+ralph+2012,4
2022-12-08T23:59:21,471105,the+avengers+2012,3
2022-12-09T00:02:13,810632,how+to+train+your+dragon+2+2014,4
2022-12-09T00:01:20,350573,vexille+2007,4
2022-12-08T23:59:02,379406,big+hero+6+2014,3
2022-12-09T00:00:54,10696,go_+go+second+time+virgin+1969,4
2022-12-09T00:03:09,532571,ratatouille+2007,3
2022-12-08T23:59:02,849568,star+wars+1977,4
2022-12-09T00:01:22,167979,the+prophet+1968,4
2022-12-09T00:02:21,210818,predator+1987,4
2022-12-09T00:00:29,770424,the+amazing+spider-man+2012,4
2022-12-09T00:04:45,404,one+flew+over+the+cuckoos+nest+1975,3
2022-12-09T00:00:03,104763,the+hobbit+the+battle+of+the+five+armies+2014,2
2022-12-09T00:02:55,647274,thor+2011,5
2022-12-08T23:59:48,880138,ella+lola_+a+la+trilby+1898,3
2022-12-09T00:00:47,389837,ana-ta-han+1953,3
2022-12-09T00:03:38,762583,seven+samurai+1954,4
2022-12-09T00:02:24,691259,nausica+of+the+valley+of+the+wind+1984,4
2022-12-09T00:05:01,348061,the+dark+knight+rises+2012,4
2022-12-09T00:03:48,320894,airplane+1980,4
2022-12-09T00:03:45,204266,devils+knot+2013,3
2022-12-08T23:59:32,704420,the+lord+of+the+rings+the+return+of+the+king+2003,4
2022-12-09T00:00:36,580269,batman+vs+dracula+2005,3
2022-12-09T00:05:01,337551,see+the+sea+1997,3
2022-12-09T00:02:28,260508,how+to+train+your+dragon+2010,4
2022-12-09T00:05:02,240894,open+range+2003,4
2022-12-09T00:02:44,478956,alice+in+wonderland+2010,3
2022-12-09T00:05:04,9606,braveheart+1995,3
2022-12-08T23:59:20,743840,12+dates+of+christmas+2011,5
2022-12-09T00:02:52,30416,the+fighter+2010,5
2022-12-09T00:05:13,281620,kingsman+the+secret+service+2015,4
2022-12-09T00:02:17,308143,harry+potter+and+the+deathly+hallows+part+2+2011,4
2022-12-09T00:04:29,322193,the+hunchback+of+notre+dame+1996,4
2022-12-08T23:58:57,585936,the+fighter+2010,5
2022-12-08T23:59:15,864724,reservoir+dogs+1992,4
2022-12-09T00:01:26,154166,out+of+africa+1985,4
2022-12-09T00:01:11,276101,waking+life+2001,3
2022-12-09T00:05:15,724784,pushing+tin+1999,3
2022-12-09T00:02:35,735972,dawn+of+the+planet+of+the+apes+2014,3
2022-12-08T23:59:15,107804,the+center+of+the+world+2001,2
2022-12-09T00:04:45,36047,brave+2012,3
2022-12-09T00:00:40,277171,goldfinger+1964,4
2022-12-09T00:01:41,89460,the+good_+the+bad+and+the+ugly+1966,4
2022-12-09T00:04:13,456946,the+game+1997,4
2022-12-09T00:04:52,98989,interstellar+2014,4
2022-12-09T00:00:53,820257,the+lives+of+others+2006,4
2022-12-09T00:03:25,439520,the+hobbit+an+unexpected+journey+2012,4
2022-12-09T00:02:43,510331,planet+of+the+apes+1968,2
2022-12-09T00:02:59,446619,forrest+gump+1994,5
2022-12-09T00:02:56,526635,dawn+of+the+planet+of+the+apes+2014,2
2022-12-09T00:01:57,671097,the+conspirator+2010,4
2022-12-09T00:03:34,787552,one_+two_+three+1961,3
2022-12-08T23:59:14,403299,payback+1999,4
2022-12-09T00:05:01,798071,se7en+1995,5
2022-12-09T00:05:08,459486,the+mummy+1999,4
2022-12-09T00:04:22,534012,saving+private+ryan+1998,4
2022-12-09T00:03:50,196075,train+of+shadows+1997,4
2022-12-09T00:03:02,289269,bill+bailey+tinselworm+2008,4
2022-12-08T23:59:41,380438,the+runaways+2010,4
2022-12-09T00:01:27,46389,inglourious+basterds+2009,4
2022-12-09T00:00:46,654768,harper+1966,4
2022-12-09T00:00:10,108388,aparajito+1956,4
2022-12-09T00:01:45,693789,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
2022-12-09T00:02:56,488774,totally+fucked+up+1993,3
2022-12-09T00:02:26,354614,baseketball+1998,3
2022-12-09T00:00:29,418621,night+and+the+city+1950,4
2022-12-09T00:01,280716,harry+potter+and+the+philosophers+stone+2001,4
2022-12-09T00:03:05,38066,blade+runner+1982,5
2022-12-09T00:02:34,709199,the+girl+who+leapt+through+time+2006,4
2022-12-09T00:02:41,474344,inglourious+basterds+2009,4
2022-12-08T23:59:43,265871,north+by+northwest+1959,4
2022-12-09T00:04:18,297680,willy+wonka++the+chocolate+factory+1971,3
2022-12-09T00:03:30,245457,whisper+of+the+heart+1995,4
2022-12-09T00:02:57,864902,the+time+machine+1960,4
2022-12-09T00:01:13,725755,the+grey+2012,3
2022-12-08T23:58:55,883773,my+neighbor+totoro+1988,4
2022-12-09T00:04:06,519555,mulan+1998,3
2022-12-09T00:03:14,382060,cheaper+by+the+dozen+1950,3
2022-12-08T23:59:33,778592,another+thin+man+1939,4
2022-12-09T00:02:59,635906,harry+potter+and+the+half-blood+prince+2009,5
2022-12-09T00:02:54,641978,seven+samurai+1954,5
2022-12-08T23:59:04,800393,the+imitation+game+2014,4
2022-12-09T00:02:27,826415,the+texas+chain+saw+massacre+1974,2
2022-12-08T23:59:25,155025,back+to+the+future+1985,5
2022-12-08T23:59:35,695653,delitto+sullautostrada+1982,4
2022-12-08T23:59:32,426832,the+adventures+of+huckleberry+finn+1960,4
2022-12-08T23:58:56,704454,the+pornographer+2001,3
2022-12-09T00:00:39,805035,harry+potter+and+the+deathly+hallows+part+1+2010,4
2022-12-09T00:00:15,437331,brave+2012,3
2022-12-09T00:03:27,515243,fellinis+casanova+1976,3
2022-12-09T00:01:12,112516,10+things+i+hate+about+you+1999,3
2022-12-09T00:01:10,398473,one+week+2008,4
2022-12-09T00:04:22,444213,tenderness+2009,4
2022-12-08T23:59:22,869640,push+2009,3
2022-12-08T23:59:13,535193,thor+the+dark+world+2013,3
2022-12-09T00:00:10,604188,cowboy+bebop+the+movie+2001,4
2022-12-09T00:02:06,830227,sixteen+candles+1984,4
2022-12-08T23:59:04,298689,oldboy+2003,4
2022-12-09T00:02:41,385222,the+moth+1980,4
2022-12-09T00:00:25,619264,the+wild+geese+1978,3
2022-12-09T00:04:36,745381,field+of+dreams+1989,3
2022-12-09T00:05:17,28162,a+tale+of+two+sisters+2003,4
2022-12-09T00:04:09,449796,how+to+train+your+dragon+2+2014,4
2022-12-09T00:03:08,55441,coraline+2009,3
2022-12-09T00:00:54,191100,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
2022-12-08T23:59:19,71878,heartbreak+hospital+2002,3
2022-12-09T00:00:23,120996,the+good_+the+bad+and+the+ugly+1966,4
2022-12-09T00:04:58,641847,breakfast+at+tiffanys+1961,3
2022-12-09T00:03:51,31195,ratatouille+2007,3
2022-12-09T00:03:40,741565,field+of+dreams+1989,4
2022-12-09T00:03:23,186183,casino+royale+2006,3
2022-12-09T00:00:28,32100,resident+evil+extinction+2007,4
2022-12-09T00:02:29,479917,coraline+2009,4
2022-12-09T00:03:39,54100,iron+man+2008,3
2022-12-09T00:01:10,591870,modris+2014,4
2022-12-09T00:04:21,130572,shrek+2+2004,5
2022-12-09T00:04:19,865138,richard+iii+1995,3
2022-12-08T23:58:59,735749,the+godfather+part+ii+1974,5
2022-12-09T00:00:05,26497,the+departed+2006,5
2022-12-09T00:04:51,891896,nine+lives+1957,4
2022-12-09T00:04:11,126564,elite+squad+2007,4
2022-12-09T00:03:23,592756,the+lord+of+the+rings+the+two+towers+2002,3
2022-12-09T00:02:03,412835,good+will+hunting+1997,5
2022-12-08T23:59:20,233977,casino+royale+2006,5
2022-12-08T23:59:43,535816,coraline+2009,4
2022-12-09T00:04:48,84664,jack+reacher+2012,5
2022-12-09T00:02:46,52902,that+obscure+object+of+desire+1977,5
2022-12-09T00:03:26,444911,forrest+gump+1994,4
2022-12-09T00:01:50,30365,once+upon+a+time+in+shanghai+2014,3
2022-12-08T23:59:24,212148,punks+dead+slc+punk+2+2016,3
2022-12-08T23:59:04,725775,monty+python+and+the+holy+grail+1975,4
2022-12-09T00:00:23,673989,monte+carlo+1930,4
2022-12-09T00:03:45,777011,avatar+2009,4
2022-12-09T00:01:37,876455,beetlejuice+1988,5
2022-12-09T00:00:40,239880,the+commitments+1991,3
2022-12-08T23:58:52,385192,teenage+dirtbag+2009,4
2022-12-09T00:02:11,358624,amigo+2010,3
2022-12-09T00:05:08,19786,the+cranes+are+flying+1957,4
2022-12-09T00:03:28,359464,princess+mononoke+1997,3
2022-12-08T23:59:26,408894,whisper+of+the+heart+1995,4
2022-12-09T00:03:43,743314,back+to+the+future+1985,4
2022-12-09T00:01:04,836883,harry+potter+and+the+chamber+of+secrets+2002,4
2022-12-09T00:04:45,842657,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,3
2022-12-09T00:01:29,187877,tangled+2010,3
2022-12-09T00:01:24,874324,thor+2011,3
2022-12-09T00:03:19,692678,pirates+of+the+caribbean+dead+mans+chest+2006,3
2022-12-09T00:03:02,223131,grand+illusion+1937,3
2022-12-08T23:59:13,468789,the+shawshank+redemption+1994,5
2022-12-09T00:04:12,855895,the+incredibles+2004,4
2022-12-09T00:02:14,879058,the+game+1997,4
2022-12-09T00:00:40,110412,quantum+of+solace+2008,3
2022-12-09T00:01:50,883400,white+heat+1949,5
2022-12-08T23:59:22,844119,spirited+away+2001,5
2022-12-09T00:02:18,455513,aliens+1986,4
2022-12-08T23:59:56,102917,keith+lemon+the+film+2012,4
2022-12-09T00:01:13,741241,d.e.b.s.+2004,3
2022-12-09T00:01:31,671566,the+great+escape+1963,5
2022-12-09T00:03:58,748488,wolf+children+2012,4
2022-12-09T00:02:28,289289,blade+runner+1982,4
2022-12-09T00:04:58,733252,anchors+aweigh+1945,4
2022-12-09T00:03:42,50453,irresistible+2006,4
2022-12-09T00:00:26,527536,from+the+journals+of+jean+seberg+1995,4
2022-12-08T23:59:08,727596,the+lord+of+the+rings+the+return+of+the+king+2003,5
2022-12-08T23:59:28,443363,the+next+three+days+2010,3
2022-12-09T00:04:06,240771,interstellar+2014,5
2022-12-09T00:02:37,78518,stop+train+349+1963,3
2022-12-09T00:02:31,716839,kikis+delivery+service+1989,4
2022-12-08T23:59:09,786740,the+sixth+sense+1999,4
2022-12-09T00:02,472883,the+purge+anarchy+2014,4
2022-12-09T00:02:08,536428,indiscreet+1958,3
2022-12-08T23:58:56,686379,howls+moving+castle+2004,5
2022-12-09T00:02:24,602684,nightcrawler+2014,4
2022-12-09T00:03:11,133989,horton+hears+a+who+2008,3
2022-12-09T00:04:11,91196,a+cry+in+the+night+1956,4
2022-12-09T00:03:14,588613,shrek+2001,4
2022-12-09T00:04:15,588022,die+hard+1988,3
2022-12-09T00:04:19,173001,the+purge+anarchy+2014,4
2022-12-08T23:59:39,122734,midnight+clear+2006,3
2022-12-09T00:02:36,154413,garden+state+2004,4
2022-12-09T00:02:42,230333,d-day+2013,2
2022-12-09T00:04:34,212022,indiana+jones+and+the+last+crusade+1989,5
2022-12-09T00:01,872665,goodfellas+1990,5
2022-12-09T00:04:12,383052,rear+window+1954,5
2022-12-09T00:00:16,778894,big+hero+6+2014,4
2022-12-09T00:05:04,823855,the+big+blue+1988,5
2022-12-08T23:59:07,288624,jersey+girl+2004,5
2022-12-08T23:59:58,798926,fargo+1996,5
2022-12-08T23:59:27,193671,constantine+2005,4
2022-12-08T23:58:55,883340,the+lord+of+the+rings+the+return+of+the+king+2003,5
2022-12-09T00:02:52,556071,the+informer+1935,4
2022-12-09T00:01:26,640507,q++a+1990,4
2022-12-08T23:59:55,897063,princess+mononoke+1997,4
2022-12-09T00:01:45,302954,scarface+1932,4
2022-12-09T00:03:02,733418,willy+wonka++the+chocolate+factory+1971,4
2022-12-09T00:03:16,888974,iron+man+2008,5
2022-12-09T00:04:20,824365,kick-ass+2010,4
2022-12-09T00:03:05,214401,cairo+station+1958,4
2022-12-09T00:03:54,82107,willy+wonka++the+chocolate+factory+1971,5
2022-12-09T00:02:25,890042,the+curious+case+of+benjamin+button+2008,4
2022-12-09T00:03:50,559977,the+perfect+game+2010,4
2022-12-08T23:59:48,439097,the+7th+voyage+of+sinbad+1958,4
2022-12-09T00:01:39,640075,the+stone+council+2006,3
2022-12-09T00:02:45,349004,macao+1952,4
2022-12-09T00:03:17,539155,still+breathing+1997,3
2022-12-09T00:01:14,780197,the+artist+2011,4
2022-12-09T00:02:44,901083,forbidden+planet+1956,3
2022-12-09T00:04:35,58971,edge+of+tomorrow+2014,D
2022-12-09T00:00:49,797278,rush+beyond+the+lighted+stage+2010,3
2022-12-09T00:00:30,196374,the+hobbit+the+battle+of+the+five+armies+2014,2
2022-12-09T00:00:27,521896,the+notebook+2004,4
2022-12-09T00:03:10,172153,willard+2003,3
2022-12-09T00:02:14,525231,coraline+2009,5
2022-12-08T23:58:56,602774,jud+s+1940,4
2022-12-09T00:02:02,708802,howls+moving+castle+2004,4
2022-12-09T00:02:39,497337,beauty+and+the+beast+the+enchanted+christmas+1997,3
2022-12-09T00:00:23,494474,spirited+away+2001,3
2022-12-09T00:05:11,668838,kikis+delivery+service+1989,4
2022-12-09T00:01:06,307972,snatch+2000,4
2022-12-09T00:00:37,428407,pirates+of+the+caribbean+at+worlds+end+2007,3
2022-12-09T00:04:45,564237,who+are+you_+polly+maggoo+1966,2
2022-12-09T00:02:30,746766,hairspray+2007,2
2022-12-08T23:58:56,494173,big+hero+6+2014,3
