userid,movieid,count,time,tmdb_id,popularity,vote_average,flag
553349,star+wars+1977,1,2022-11-27T16:37:49,11,42.149697,8.1,0
670490,chappie+2015,1,2022-11-27T16:38:02,198184,30.206365,6.6,0
180483,star+wars+1977,1,2022-11-27T16:38:40,11,42.149697,8.1,0
648900,the+life+of+david+gale+2003,1,2022-11-27T16:38:10,11615,9.930326,7.3,0
384609,chappie+2015,1,2022-11-27T16:38:23,198184,30.206365,6.6,0
767993,thor+the+dark+world+2013,1,2022-11-27T16:37:54,76338,34.905447,6.8,0
425701,inception+2010,1,2022-11-27T16:38:08,27205,29.108149,8.1,0
393401,inception+2010,1,2022-11-27T16:38:39,27205,29.108149,8.1,0
36665,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38:35,120,32.070725,8.0,0
781069,avatar+2009,1,2022-11-27T16:37:51,19995,185.070892,7.2,0
381856,monsters_+inc.+2001,1,2022-11-27T16:37:54,585,26.419962,7.5,0
739618,high+noon+1952,1,2022-11-27T16:38:36,288,16.715935,7.6,0
695813,fury+2014,1,2022-11-27T16:38:22,228150,36.713807,7.4,0
316099,whiplash+2014,1,2022-11-27T16:38:16,244786,64.29999,8.3,0
217763,the+tenant+1976,1,2022-11-27T16:38:29,11482,6.583984,7.7,0
799986,inception+2010,1,2022-11-27T16:38:19,27205,29.108149,8.1,0
20447,illegal+2010,1,2022-11-27T16:37:45,61263,1.764981,6.9,0
765415,patriot+games+1992,1,2022-11-27T16:38:13,9869,11.075674,6.4,0
615138,the+shawshank+redemption+1994,1,2022-11-27T16:38:26,278,51.645403,8.5,0
808386,fight+club+1999,1,2022-11-27T16:38:37,550,63.869599,8.3,0
244200,track+of+the+cat+1954,1,2022-11-27T16:37:55,86608,0.822756,4.1,0
67813,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,1,2022-11-27T16:38:32,22,47.326665,7.5,0
658778,x-men+days+of+future+past+2014,1,2022-11-27T16:38:05,127585,26.058586,7.5,0
771376,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:38:15,121,29.423537,8.0,0
302760,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:37:44,510,35.529554,8.3,0
468884,x-men+days+of+future+past+2014,1,2022-11-27T16:38:16,127585,26.058586,7.5,0
831459,hellboy+ii+the+golden+army+2008,1,2022-11-27T16:38:40,11253,11.928661,6.5,0
339468,gone+girl+2014,1,2022-11-27T16:38:28,210577,154.801009,7.9,0
673652,the+imitation+game+2014,1,2022-11-27T16:38:22,205596,31.59594,8.0,0
501936,the+holiday+2006,1,2022-11-27T16:38:14,1581,14.043416,6.7,0
350099,in+the+year+of+the+pig+1969,1,2022-11-27T16:38:30,63951,0.485044,6.0,0
569493,leon+the+professional+1994,1,2022-11-27T16:38:25,101,20.477329,8.2,0
685342,nightcrawler+2014,1,2022-11-27T16:38:28,242582,21.277073,7.6,0
458970,harry+potter+and+the+chamber+of+secrets+2002,1,2022-11-27T16:38:05,672,29.741452,7.4,0
444008,alice+in+wonderland+2010,1,2022-11-27T16:37:53,12155,17.285093,6.4,0
816901,the+sergeant+1968,1,2022-11-27T16:38:07,118533,0.121512,6.0,0
755795,guardians+of+the+galaxy+2014,1,2022-11-27T16:37:59,118340,53.291601,7.9,0
581612,interstellar+2014,1,2022-11-27T16:38:07,157336,32.213481,8.1,0
390124,growing+pains+1984,1,2022-11-27T16:37:58,157862,0.853913,10.0,0
665865,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38:41,120,32.070725,8.0,0
615450,big+hero+6+2014,1,2022-11-27T16:37:45,177572,213.849907,7.8,0
686443,finding+nemo+2003,1,2022-11-27T16:38:29,12,25.497794,7.6,0
690485,the+avengers+2012,1,2022-11-27T16:38:12,24428,89.887648,7.4,0
667333,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38:12,120,32.070725,8.0,0
764526,the+matrix+1999,1,2022-11-27T16:38:13,603,33.366332,7.9,0
554001,the+green+mile+1999,1,2022-11-27T16:38:18,497,19.96678,8.2,0
686286,big+hero+6+2014,1,2022-11-27T16:38:22,177572,213.849907,7.8,0
124288,fight+club+1999,1,2022-11-27T16:37:50,550,63.869599,8.3,0
772461,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:38:40,121,29.423537,8.0,0
283765,gone+girl+2014,1,2022-11-27T16:38:32,210577,154.801009,7.9,0
702233,nightcrawler+2014,1,2022-11-27T16:38:11,242582,21.277073,7.6,0
637884,the+shawshank+redemption+1994,1,2022-11-27T16:38:18,278,51.645403,8.5,0
260806,xiu+xiu+the+sent-down+girl+1998,1,2022-11-27T16:38:21,33194,1.286747,7.3,0
135789,the+matrix+1999,1,2022-11-27T16:38:20,603,33.366332,7.9,0
45634,chappie+2015,1,2022-11-27T16:37:52,198184,30.206365,6.6,0
794533,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,1,2022-11-27T16:37:58,22,47.326665,7.5,0
237218,nausica+of+the+valley+of+the+wind+1984,1,2022-11-27T16:38:16,81,11.267366,7.7,0
693997,chappie+2015,1,2022-11-27T16:38:11,198184,30.206365,6.6,0
248568,the+target+shoots+first+2000,1,2022-11-27T16:38:05,123074,0.128629,8.0,0
674329,avatar+2009,1,2022-11-27T16:38:26,19995,185.070892,7.2,0
298755,employee+of+the+month+2004,1,2022-11-27T16:38:15,11413,8.872053,6.1,0
511123,american+beauty+1999,1,2022-11-27T16:37:59,14,20.726578,7.9,0
30298,casino+royale+2006,1,2022-11-27T16:38:25,36557,23.065078,7.3,0
421283,big+hero+6+2014,1,2022-11-27T16:38:16,177572,213.849907,7.8,0
315214,the+hobbit+an+unexpected+journey+2012,1,2022-11-27T16:38:15,49051,23.253089,7.0,0
136567,fury+2014,1,2022-11-27T16:37:47,228150,36.713807,7.4,0
461037,thor+the+dark+world+2013,1,2022-11-27T16:37:49,76338,34.905447,6.8,0
279415,total+recall+1990,1,2022-11-27T16:37:49,861,12.954444,7.1,0
780427,casanovas+big+night+1954,1,2022-11-27T16:38:40,57849,0.210882,6.8,0
283141,fire+and+ice+1983,1,2022-11-27T16:37:51,15035,8.471302,6.2,0
597329,star+wars+1977,1,2022-11-27T16:38:41,11,42.149697,8.1,0
266876,beginning+of+an+unknown+era+1967,1,2022-11-27T16:38:11,146521,0.396568,5.3,0
479405,saving+private+ryan+1998,1,2022-11-27T16:37:55,857,21.758054,7.9,0
606754,the+rage+in+placid+lake+2003,1,2022-11-27T16:37:44,14868,1.034794,6.7,0
573723,spider-man+2002,1,2022-11-27T16:38:31,557,29.413341,6.8,0
595983,whiplash+2014,1,2022-11-27T16:38:41,244786,64.29999,8.3,0
669385,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38:32,120,32.070725,8.0,0
795734,casino+royale+2006,1,2022-11-27T16:38:40,36557,23.065078,7.3,0
820524,batman+begins+2005,1,2022-11-27T16:38:08,272,28.505341,7.5,0
385276,the+poseidon+adventure+1972,1,2022-11-27T16:38:18,551,10.341849,7.3,0
508936,a+serious+man+2009,1,2022-11-27T16:38:07,12573,7.971424,6.6,0
61290,fight+club+1999,1,2022-11-27T16:38,550,63.869599,8.3,0
718740,pulp+fiction+1994,1,2022-11-27T16:38:28,680,140.950236,8.3,0
449474,iron+man+2008,1,2022-11-27T16:37:49,1726,22.073099,7.4,0
695792,fury+2014,1,2022-11-27T16:38:27,228150,36.713807,7.4,0
408675,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38:21,120,32.070725,8.0,0
173336,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38:20,120,32.070725,8.0,0
669868,inception+2010,1,2022-11-27T16:38:32,27205,29.108149,8.1,0
666603,the+one+i+love+2014,1,2022-11-27T16:38:13,242090,5.34697,6.8,0
536013,saving+private+ryan+1998,1,2022-11-27T16:37:58,857,21.758054,7.9,0
338684,the+shawshank+redemption+1994,1,2022-11-27T16:38:02,278,51.645403,8.5,0
275054,the+lord+of+the+rings+the+return+of+the+king+2003,1,2022-11-27T16:37:53,122,29.324358,8.1,0
668572,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38:04,120,32.070725,8.0,0
571325,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:37:58,120,32.070725,8.0,0
371303,guardians+of+the+galaxy+2014,1,2022-11-27T16:37:45,118340,53.291601,7.9,0
238714,the+girl+with+the+dragon+tattoo+2009,1,2022-11-27T16:38:34,15472,9.858687,7.4,0
802578,inception+2010,1,2022-11-27T16:38:07,27205,29.108149,8.1,0
352492,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38:28,120,32.070725,8.0,0
32618,fight+club+1999,1,2022-11-27T16:38:05,550,63.869599,8.3,0
779342,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:37:55,510,35.529554,8.3,0
559772,sugar+cane+alley+1983,1,2022-11-27T16:38:18,42115,0.004425,6.3,0
781219,the+jungle+book+1967,1,2022-11-27T16:37:56,9325,22.845448,7.1,0
172687,alice+in+wonderland+2010,1,2022-11-27T16:37:56,12155,17.285093,6.4,0
471409,guardians+of+the+galaxy+2014,1,2022-11-27T16:38:07,118340,53.291601,7.9,0
95006,inception+2010,1,2022-11-27T16:38:21,27205,29.108149,8.1,0
834801,the+shawshank+redemption+1994,1,2022-11-27T16:38:27,278,51.645403,8.5,0
350705,badlands+1973,1,2022-11-27T16:38:41,3133,16.641976,7.5,0
622146,star+wars+1977,1,2022-11-27T16:37:45,11,42.149697,8.1,0
125848,die+hard+1988,1,2022-11-27T16:38:40,562,16.640522,7.5,0
582906,predator+1987,1,2022-11-27T16:38:18,106,18.495694,7.3,0
486466,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38,120,32.070725,8.0,0
712142,batman+begins+2005,1,2022-11-27T16:37:52,272,28.505341,7.5,0
273181,whiplash+2014,1,2022-11-27T16:38:20,244786,64.29999,8.3,0
451476,the+lord+of+the+rings+the+return+of+the+king+2003,1,2022-11-27T16:38:38,122,29.324358,8.1,0
147837,monsters_+inc.+2001,1,2022-11-27T16:37:49,585,26.419962,7.5,0
658852,the+godfather+1972,1,2022-11-27T16:38:40,238,41.109264,8.5,0
520901,pulp+fiction+1994,1,2022-11-27T16:37:53,680,140.950236,8.3,0
132638,lost+for+life+2013,1,2022-11-27T16:38:16,283302,0.577301,5.6,0
366375,the+special+relationship+2010,1,2022-11-27T16:38:34,45371,1.753332,5.7,0
799792,the+shawshank+redemption+1994,1,2022-11-27T16:37:54,278,51.645403,8.5,0
42309,rocco+and+his+brothers+1960,1,2022-11-27T16:38:11,8422,4.21602,7.7,0
488221,guardians+of+the+galaxy+2014,1,2022-11-27T16:37:49,118340,53.291601,7.9,0
260251,saving+private+ryan+1998,1,2022-11-27T16:38:36,857,21.758054,7.9,0
722312,harry+potter+and+the+prisoner+of+azkaban+2004,1,2022-11-27T16:38:16,673,28.460276,7.7,0
732168,gone+girl+2014,1,2022-11-27T16:38:01,210577,154.801009,7.9,0
522511,harry+potter+and+the+deathly+hallows+part+1+2010,1,2022-11-27T16:37:47,12444,23.300362,7.5,0
838448,whip+it+2009,1,2022-11-27T16:38:25,22798,14.511442,6.7,0
326270,saving+private+ryan+1998,1,2022-11-27T16:38,857,21.758054,7.9,0
417169,inception+2010,1,2022-11-27T16:38:25,27205,29.108149,8.1,0
711025,gone+girl+2014,1,2022-11-27T16:37:57,210577,154.801009,7.9,0
172206,leviathan+2014,1,2022-11-27T16:37:50,265180,6.312412,7.3,0
456450,z+1969,1,2022-11-27T16:37:58,2721,11.943621,8.0,0
164139,star+wars+1977,1,2022-11-27T16:38:39,11,42.149697,8.1,0
401827,the+man+who+knew+too+much+1956,1,2022-11-27T16:38:04,574,12.547763,7.3,0
601073,inception+2010,1,2022-11-27T16:38:05,27205,29.108149,8.1,0
464024,from+russia+with+love+1963,1,2022-11-27T16:38:20,657,12.536729,6.9,0
383488,star+wars+1977,1,2022-11-27T16:38,11,42.149697,8.1,0
392168,but+im+a+cheerleader+1999,1,2022-11-27T16:37:45,20770,4.928139,6.5,0
730133,the+fifth+element+1997,1,2022-11-27T16:38:14,18,24.30526,7.3,0
16639,chappie+2015,1,2022-11-27T16:38:01,198184,30.206365,6.6,0
834829,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,1,2022-11-27T16:38:29,22,47.326665,7.5,0
370434,whiplash+2014,1,2022-11-27T16:38:10,244786,64.29999,8.3,0
149002,interstellar+2014,1,2022-11-27T16:38:32,157336,32.213481,8.1,0
782307,fight+club+1999,1,2022-11-27T16:38:13,550,63.869599,8.3,0
53868,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:38:15,510,35.529554,8.3,0
300137,saving+private+ryan+1998,1,2022-11-27T16:38:10,857,21.758054,7.9,0
695207,dr.+mabuse_+the+gambler+1922,1,2022-11-27T16:37:57,5998,3.275117,7.6,0
322631,guardians+of+the+galaxy+2014,1,2022-11-27T16:37:47,118340,53.291601,7.9,0
543090,harry+potter+and+the+deathly+hallows+part+1+2010,1,2022-11-27T16:38:11,12444,23.300362,7.5,0
790125,the+dark+knight+2008,1,2022-11-27T16:37:45,155,123.167259,8.3,0
119695,freaks+1932,1,2022-11-27T16:37:54,136,9.074348,7.7,0
56490,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:38:27,510,35.529554,8.3,0
402109,dilwale+dulhania+le+jayenge+1995,1,2022-11-27T16:38,19404,34.457024,9.1,0
2272,back+to+the+future+1985,1,2022-11-27T16:38:39,105,25.778509,8.0,0
669279,pretty+woman+1990,1,2022-11-27T16:37:49,114,13.348451,7.0,0
403108,inception+2010,1,2022-11-27T16:38:20,27205,29.108149,8.1,0
440208,thor+the+dark+world+2013,1,2022-11-27T16:38:30,76338,34.905447,6.8,0
373558,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:38:10,510,35.529554,8.3,0
295071,casino+royale+2006,1,2022-11-27T16:38:26,36557,23.065078,7.3,0
168184,blade+runner+1982,1,2022-11-27T16:38:16,78,96.272374,7.9,0
686283,casino+royale+2006,1,2022-11-27T16:37:55,36557,23.065078,7.3,0
68337,the+fifth+element+1997,1,2022-11-27T16:38:34,18,24.30526,7.3,0
655259,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:38:37,120,32.070725,8.0,0
627763,interstellar+2014,1,2022-11-27T16:38:19,157336,32.213481,8.1,0
827164,inception+2010,1,2022-11-27T16:38:37,27205,29.108149,8.1,0
216993,spirited+away+2001,1,2022-11-27T16:37:56,129,41.048867,8.3,0
324894,the+shawshank+redemption+1994,1,2022-11-27T16:38:37,278,51.645403,8.5,0
121089,cold+water+1994,1,2022-11-27T16:37:48,64901,0.207079,8.0,0
328839,the+dark+knight+2008,1,2022-11-27T16:38:34,155,123.167259,8.3,0
459484,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:37:48,120,32.070725,8.0,0
354401,a+matter+of+dignity+1958,1,2022-11-27T16:38:28,164421,0.040883,5.0,0
64835,interstellar+2014,1,2022-11-27T16:38:25,157336,32.213481,8.1,0
657103,the+fifth+element+1997,1,2022-11-27T16:38:32,18,24.30526,7.3,0
70016,winter+light+1963,1,2022-11-27T16:38:34,29455,4.338439,7.6,0
793455,the+plot+against+harry+1989,1,2022-11-27T16:37:54,41943,0.038081,5.0,0
760830,the+ruling+class+1972,1,2022-11-27T16:37:57,30892,2.186663,6.8,0
506421,inception+2010,1,2022-11-27T16:38:27,27205,29.108149,8.1,0
335562,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:38:40,121,29.423537,8.0,0
92673,her+2013,1,2022-11-27T16:37:46,152601,13.829515,7.9,0
729333,the+shawshank+redemption+1994,1,2022-11-27T16:38:32,278,51.645403,8.5,0
85194,st.+vincent+2014,1,2022-11-27T16:38:19,239563,13.655752,7.1,0
424949,dawn+of+the+dead+1978,1,2022-11-27T16:38:25,923,19.24201,7.4,0
746461,2001+a+space+odyssey+1968,1,2022-11-27T16:37:47,62,22.494622,7.9,0
821762,hard+boiled+1992,1,2022-11-27T16:38:19,11782,10.184313,7.4,0
811088,avatar+2009,1,2022-11-27T16:38:06,19995,185.070892,7.2,0
18197,harry+potter+and+the+prisoner+of+azkaban+2004,1,2022-11-27T16:38:19,673,28.460276,7.7,0
64376,whiplash+2014,1,2022-11-27T16:38:38,244786,64.29999,8.3,0
26956,whiplash+2014,1,2022-11-27T16:38:21,244786,64.29999,8.3,0
97376,american+beauty+1999,1,2022-11-27T16:38:19,14,20.726578,7.9,0
112012,monsters_+inc.+2001,1,2022-11-27T16:37:52,585,26.419962,7.5,0
97517,the+dark+knight+rises+2012,1,2022-11-27T16:37:52,49026,20.58258,7.6,0
613829,carry+on...+up+the+khyber+1968,1,2022-11-27T16:37:59,22937,4.799837,6.9,0
238608,star+wars+1977,1,2022-11-27T16:38:31,11,42.149697,8.1,0
575664,fight+club+1999,1,2022-11-27T16:37:48,550,63.869599,8.3,0
354516,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:37:49,120,32.070725,8.0,0
201782,my+cousin+vinny+1992,1,2022-11-27T16:37:46,10377,7.922216,7.3,0
433018,from+russia+with+love+1963,1,2022-11-27T16:37:56,657,12.536729,6.9,0
443979,avatar+2009,1,2022-11-27T16:37:57,19995,185.070892,7.2,0
761761,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,1,2022-11-27T16:38:16,22,47.326665,7.5,0
59336,fury+2014,1,2022-11-27T16:38:22,228150,36.713807,7.4,0
138674,despicable+me+2010,1,2022-11-27T16:38:26,20352,22.274502,7.1,0
133203,monsters_+inc.+2001,1,2022-11-27T16:37:52,585,26.419962,7.5,0
233184,his+girl+friday+1940,1,2022-11-27T16:38:38,3085,9.88321,7.5,0
401576,the+lion+king+1994,1,2022-11-27T16:38:10,8587,21.605761,8.0,0
280484,oliver++company+1988,1,2022-11-27T16:38:04,12233,10.813579,6.5,0
511418,fury+2014,1,2022-11-27T16:38:29,228150,36.713807,7.4,0
514469,moneyball+2011,1,2022-11-27T16:37:46,60308,15.785663,7.0,0
492855,the+dark+knight+2008,1,2022-11-27T16:37:53,155,123.167259,8.3,0
816113,black+snake+moan+2006,1,2022-11-27T16:38:23,7874,7.050403,6.6,0
617460,the+dark+knight+2008,1,2022-11-27T16:38:24,155,123.167259,8.3,0
264672,whiplash+2014,1,2022-11-27T16:38:09,244786,64.29999,8.3,0
160037,the+shawshank+redemption+1994,1,2022-11-27T16:38:01,278,51.645403,8.5,0
41432,fight+club+1999,1,2022-11-27T16:37:53,550,63.869599,8.3,0
556611,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:37:48,120,32.070725,8.0,0
688763,saving+private+ryan+1998,1,2022-11-27T16:38:20,857,21.758054,7.9,0
6847,fight+club+1999,1,2022-11-27T16:37:48,550,63.869599,8.3,0
396386,big+hero+6+2014,1,2022-11-27T16:37:56,177572,213.849907,7.8,0
322874,spirited+away+2001,1,2022-11-27T16:38:07,129,41.048867,8.3,0
383616,harry+potter+and+the+goblet+of+fire+2005,1,2022-11-27T16:38:21,674,24.903058,7.5,0
772724,fight+club+1999,1,2022-11-27T16:38:21,550,63.869599,8.3,0
55380,interstellar+2014,1,2022-11-27T16:38:36,157336,32.213481,8.1,0
179013,dilwale+dulhania+le+jayenge+1995,1,2022-11-27T16:38:15,19404,34.457024,9.1,0
718120,batman+begins+2005,1,2022-11-27T16:38:07,272,28.505341,7.5,0
280643,the+elementary+particles+2006,1,2022-11-27T16:38:12,86,11.552537,6.4,0
562760,american+beauty+1999,1,2022-11-27T16:38:31,14,20.726578,7.9,0
111334,whiplash+2014,1,2022-11-27T16:38:38,244786,64.29999,8.3,0
446495,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:37:57,120,32.070725,8.0,0
683572,sybil+1976,1,2022-11-27T16:38:21,27138,1.899992,7.2,0
