userid,movieid,count,time,tmdb_id,popularity,vote_average,flag
571050,death+on+the+nile+1978,1,2022-11-27T19:55:10,4192,11.162277,6.7,0
374460,back+to+the+future+1985,1,2022-11-27T19:55:05,105,25.778509,8.0,0
603031,sunset+boulevard+1950,1,2022-11-27T19:54:50,599,11.709777,8.2,0
113123,american+beauty+1999,1,2022-11-27T19:55:11,14,20.726578,7.9,0
215325,chappie+2015,1,2022-11-27T19:55:29,198184,30.206365,6.6,0
196565,iron+man+2008,1,2022-11-27T19:55:21,1726,22.073099,7.4,0
435344,x-men+days+of+future+past+2014,1,2022-11-27T19:54:58,127585,26.058586,7.5,0
420215,constantine+2005,1,2022-11-27T19:54:54,561,9.615691,6.6,0
330937,the+caine+mutiny+1954,1,2022-11-27T19:54:58,10178,8.999948,7.2,0
146709,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T19:55:23,120,32.070725,8.0,0
302186,the+man+who+wasnt+there+2001,1,2022-11-27T19:55:07,10778,7.204951,7.4,0
328284,batman+begins+2005,1,2022-11-27T19:54:53,272,28.505341,7.5,0
170986,casino+royale+2006,1,2022-11-27T19:55:07,36557,23.065078,7.3,0
367163,american+beauty+1999,1,2022-11-27T19:55:12,14,20.726578,7.9,0
474390,casino+royale+2006,1,2022-11-27T19:55:03,36557,23.065078,7.3,0
471961,the+incredible+hulk+2008,1,2022-11-27T19:55:26,1724,19.125537,6.1,0
171493,the+mission+1986,1,2022-11-27T19:54:52,11416,11.241995,7.1,0
82476,x-men+days+of+future+past+2014,1,2022-11-27T19:54:56,127585,26.058586,7.5,0
164289,gladiator+2000,1,2022-11-27T19:55:05,98,23.186667,7.9,0
447044,tora+tora+tora+1970,1,2022-11-27T19:55:29,11165,7.262326,6.9,0
30499,a+hole+in+my+heart+2004,1,2022-11-27T19:55:02,34614,8.05287,4.5,0
52867,the+dark+knight+2008,1,2022-11-27T19:55:04,155,123.167259,8.3,0
432600,thor+the+dark+world+2013,1,2022-11-27T19:55:11,76338,34.905447,6.8,0
622963,pulp+fiction+1994,1,2022-11-27T19:55:03,680,140.950236,8.3,0
744241,cousin_+cousine+1975,1,2022-11-27T19:55:23,5618,0.624726,7.3,0
282223,2001+a+space+odyssey+1968,1,2022-11-27T19:55:15,62,22.494622,7.9,0
588198,stander+2003,1,2022-11-27T19:55:26,18927,7.839675,6.1,0
523148,inception+2010,1,2022-11-27T19:55:03,27205,29.108149,8.1,0
648371,fight+club+1999,1,2022-11-27T19:55:13,550,63.869599,8.3,0
666975,the+shawshank+redemption+1994,1,2022-11-27T19:55:03,278,51.645403,8.5,0
200244,lady+and+the+tramp+1955,1,2022-11-27T19:55:12,10340,12.994387,6.9,0
197329,daughter+from+danang+2002,1,2022-11-27T19:55:30,67232,0.073748,6.5,0
50369,malena+2000,1,2022-11-27T19:55:27,10867,9.490512,6.9,0
39231,big+hero+6+2014,1,2022-11-27T19:55:16,177572,213.849907,7.8,0
447152,inglourious+basterds+2009,1,2022-11-27T19:55:13,16869,16.89564,7.9,0
703832,master+and+commander+the+far+side+of+the+world+2003,1,2022-11-27T19:55:04,8619,8.693298,6.9,0
721128,inception+2010,1,2022-11-27T19:55:21,27205,29.108149,8.1,0
820307,the+shining+1980,1,2022-11-27T19:55:14,694,19.611589,8.1,0
20297,green+fire+1954,1,2022-11-27T19:55:31,80241,0.454731,6.0,0
305498,batman+begins+2005,1,2022-11-27T19:54:51,272,28.505341,7.5,0
253508,big+hero+6+2014,1,2022-11-27T19:54:53,177572,213.849907,7.8,0
239930,american+beauty+1999,1,2022-11-27T19:55:29,14,20.726578,7.9,0
405556,the+avengers+2012,1,2022-11-27T19:55:12,24428,89.887648,7.4,0
805367,nightcrawler+2014,1,2022-11-27T19:55:01,242582,21.277073,7.6,0
429394,whiplash+2014,1,2022-11-27T19:55:27,244786,64.29999,8.3,0
741723,monsters_+inc.+2001,1,2022-11-27T19:54:53,585,26.419962,7.5,0
42705,vizontele+2001,1,2022-11-27T19:54:57,57892,1.807017,7.5,0
329412,monsters_+inc.+2001,1,2022-11-27T19:55:08,585,26.419962,7.5,0
146849,blade+runner+1982,1,2022-11-27T19:55:13,78,96.272374,7.9,0
648780,reservoir+dogs+1992,1,2022-11-27T19:54:57,500,12.22034,8.1,0
631214,carry+on+cabby+1963,1,2022-11-27T19:55:29,19254,4.639023,7.1,0
361761,harry+potter+and+the+half-blood+prince+2009,1,2022-11-27T19:55:26,767,19.083723,7.4,0
587855,casino+royale+2006,1,2022-11-27T19:55,36557,23.065078,7.3,0
506364,waiting+for+superman+2010,1,2022-11-27T19:54:58,39440,2.718721,6.9,0
393767,the+equalizer+2014,1,2022-11-27T19:55:22,156022,17.618057,7.1,0
632197,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T19:55:09,121,29.423537,8.0,0
727208,guardians+of+the+galaxy+2014,1,2022-11-27T19:55:12,118340,53.291601,7.9,0
666303,2001+a+space+odyssey+1968,1,2022-11-27T19:55:16,62,22.494622,7.9,0
560297,monty+python+and+the+holy+grail+1975,1,2022-11-27T19:54:48,762,10.43389,7.8,0
509968,iron+man+2008,0,2022-11-27T19:54:51,1726,22.073099,7.4,0
421386,fight+club+1999,1,2022-11-27T19:54:49,550,63.869599,8.3,0
619877,goodfellas+1990,1,2022-11-27T19:54:52,769,15.424092,8.2,0
57260,the+lover+1992,1,2022-11-27T19:55:17,10995,7.281965,6.5,0
504878,django_+kill+if+you+live+shoot+1967,1,2022-11-27T19:54:56,61943,1.012359,4.9,0
2514,stagecoach+1939,1,2022-11-27T19:55:16,995,7.970462,7.6,0
136729,the+dirty+dozen+the+fatal+mission+1988,1,2022-11-27T19:54:57,36573,1.75819,4.6,0
321945,whiplash+2014,1,2022-11-27T19:55:31,244786,64.29999,8.3,0
720833,the+lord+of+the+rings+the+return+of+the+king+2003,1,2022-11-27T19:55:01,122,29.324358,8.1,0
586891,harry+potter+and+the+deathly+hallows+part+2+2011,1,2022-11-27T19:54:54,12445,24.990737,7.9,0
221030,topper+takes+a+trip+1938,1,2022-11-27T19:55:11,54430,0.947509,6.3,0
764255,the+sea+hawk+1940,1,2022-11-27T19:54:51,26201,2.477593,7.2,0
737934,thor+the+dark+world+2013,1,2022-11-27T19:55:07,76338,34.905447,6.8,0
161237,pulp+fiction+1994,1,2022-11-27T19:55:07,680,140.950236,8.3,0
396091,thoughtcrimes+2003,1,2022-11-27T19:55:24,14942,0.741709,6.7,0
770813,nightcrawler+2014,1,2022-11-27T19:55:28,242582,21.277073,7.6,0
480505,day+for+night+1973,1,2022-11-27T19:54:56,1675,10.101183,8.0,0
157879,gone+girl+2014,1,2022-11-27T19:55:15,210577,154.801009,7.9,0
565581,clubland+2007,1,2022-11-27T19:54:58,18425,1.174855,5.2,0
597758,gone+girl+2014,1,2022-11-27T19:55:05,210577,154.801009,7.9,0
692140,whiplash+2014,1,2022-11-27T19:54:50,244786,64.29999,8.3,0
235791,russell+peters+outsourced+2006,1,2022-11-27T19:54:52,23077,1.631019,6.8,0
828059,alvarez+kelly+1966,1,2022-11-27T19:54:58,60285,1.49303,6.6,0
627612,inception+2010,1,2022-11-27T19:55:01,27205,29.108149,8.1,0
252147,stanley+kubrick+a+life+in+pictures+2001,1,2022-11-27T19:55:04,30416,2.48768,7.2,0
91694,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T19:55:31,120,32.070725,8.0,0
671496,the+shawshank+redemption+1994,1,2022-11-27T19:55:14,278,51.645403,8.5,0
555709,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T19:54:52,510,35.529554,8.3,0
781219,fight+club+1999,1,2022-11-27T19:55:22,550,63.869599,8.3,0
222447,spirited+away+2001,1,2022-11-27T19:54:52,129,41.048867,8.3,0
25087,the+wrestler+2008,1,2022-11-27T19:55:22,12163,7.903956,7.3,0
87437,coneheads+1993,1,2022-11-27T19:55:21,9612,10.722729,4.8,0
238986,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T19:55:30,121,29.423537,8.0,0
592010,the+battle+of+the+river+plate+1956,1,2022-11-27T19:55:10,17591,4.585964,6.1,0
219997,inception+2010,1,2022-11-27T19:54:48,27205,29.108149,8.1,0
783427,harry+potter+and+the+chamber+of+secrets+2002,1,2022-11-27T19:55:11,672,29.741452,7.4,0
818421,the+avengers+2012,1,2022-11-27T19:55:11,24428,89.887648,7.4,0
498809,gladiator+2000,1,2022-11-27T19:55:12,98,23.186667,7.9,0
433124,the+shawshank+redemption+1994,1,2022-11-27T19:55:10,278,51.645403,8.5,0
392452,kill+bill+vol.+1+2003,1,2022-11-27T19:55:06,24,25.261865,7.7,0
64779,the+godfather+1972,1,2022-11-27T19:55:28,238,41.109264,8.5,0
832154,born+to+dance+1936,1,2022-11-27T19:55:12,43872,0.370507,8.0,0
471195,friends+with+benefits+2011,1,2022-11-27T19:55:03,50544,10.009007,6.5,0
786865,iron+man+2008,1,2022-11-27T19:55:11,1726,22.073099,7.4,0
2448,late+spring+1949,1,2022-11-27T19:55:07,20530,5.306325,8.2,0
259500,sweet+karma+2009,1,2022-11-27T19:55:28,46534,2.211321,5.1,0
692821,american+beauty+1999,1,2022-11-27T19:55:23,14,20.726578,7.9,0
168679,harry+potter+and+the+order+of+the+phoenix+2007,1,2022-11-27T19:55:21,675,21.3643,7.4,0
290143,seventh+son+2014,1,2022-11-27T19:55:17,68737,15.297821,5.2,0
593177,the+candidate+1972,1,2022-11-27T19:55:07,21711,11.862375,6.9,0
435336,gladiator+2000,1,2022-11-27T19:55:29,98,23.186667,7.9,0
393976,despicable+me+2010,1,2022-11-27T19:55:15,20352,22.274502,7.1,0
93384,nightcrawler+2014,1,2022-11-27T19:55:06,242582,21.277073,7.6,0
339594,the+purge+anarchy+2014,1,2022-11-27T19:54:58,238636,27.756026,6.6,0
54511,nightcrawler+2014,1,2022-11-27T19:55:28,242582,21.277073,7.6,0
462099,leon+the+professional+1994,1,2022-11-27T19:54:56,101,20.477329,8.2,0
6560866,batman+begins+2005,1,2022-11-27T19:55:03,272,28.505341,7.5,0
182621,the+blues+brothers+1980,1,2022-11-27T19:55:21,525,10.076901,7.5,0
106929,gone+girl+2014,1,2022-11-27T19:55:03,210577,154.801009,7.9,0
450171,nightcrawler+2014,1,2022-11-27T19:55:01,242582,21.277073,7.6,0
466795,fight+club+1999,1,2022-11-27T19:55:02,550,63.869599,8.3,0
703668,avatar+2009,1,2022-11-27T19:55:22,19995,185.070892,7.2,0
629962,brubaker+1980,1,2022-11-27T19:55:28,1623,14.503963,7.1,0
744265,the+girl+from+monaco+2008,1,2022-11-27T19:54:51,15342,1.323715,4.9,0
352662,constantine+2005,1,2022-11-27T19:55:15,561,9.615691,6.6,0
771911,leon+the+professional+1994,1,2022-11-27T19:55:21,101,20.477329,8.2,0
807408,chappie+2015,1,2022-11-27T19:55:29,198184,30.206365,6.6,0
704085,scarface+1983,1,2022-11-27T19:54:49,111,11.299673,8.0,0
429433,magnolia+1999,1,2022-11-27T19:55:15,334,9.091636,7.5,0
627528,it+follows+2015,1,2022-11-27T19:55:01,270303,20.359336,6.6,0
616344,alien+1979,1,2022-11-27T19:55:20,348,23.37742,7.9,0
469470,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T19:55:10,510,35.529554,8.3,0
154562,whiplash+2014,1,2022-11-27T19:55:17,244786,64.29999,8.3,0
297593,se7en+1995,1,2022-11-27T19:55:13,807,18.45743,8.1,0
455365,inception+2010,1,2022-11-27T19:55:23,27205,29.108149,8.1,0
389023,the+abyss+1989,1,2022-11-27T19:55:25,2756,9.809585,7.1,0
576277,the+dark+knight+2008,1,2022-11-27T19:55:30,155,123.167259,8.3,0
446802,la+roue+1923,1,2022-11-27T19:54:54,50182,0.303726,7.0,0
616107,monty+python+and+the+holy+grail+1975,1,2022-11-27T19:54:59,762,10.43389,7.8,0
287840,gattaca+1997,1,2022-11-27T19:55:16,782,12.89312,7.5,0
66271,the+proposition+1998,1,2022-11-27T19:55:16,32144,2.57622,5.8,0
44672,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T19:55:26,510,35.529554,8.3,0
358288,saving+private+ryan+1998,1,2022-11-27T19:55:13,857,21.758054,7.9,0
193913,indiana+jones+and+the+last+crusade+1989,1,2022-11-27T19:55:08,89,14.788987,7.6,0
432340,frozen+2013,1,2022-11-27T19:54:58,109445,24.248243,7.3,0
117632,fight+club+1999,1,2022-11-27T19:54:55,550,63.869599,8.3,0
818862,who+am+i+2014,1,2022-11-27T19:55:04,284427,13.001155,7.6,0
711518,fight+club+1999,1,2022-11-27T19:55:07,550,63.869599,8.3,0
239475,coraline+2009,1,2022-11-27T19:55:26,14836,16.639915,7.3,0
188233,whiplash+2014,1,2022-11-27T19:54:53,244786,64.29999,8.3,0
830213,the+shawshank+redemption+1994,1,2022-11-27T19:55:23,278,51.645403,8.5,0
801868,star+wars+1977,1,2022-11-27T19:54:53,11,42.149697,8.1,0
560690,chappie+2015,1,2022-11-27T19:54:52,198184,30.206365,6.6,0
493721,the+green+mile+1999,1,2022-11-27T19:55:23,497,19.96678,8.2,0
375533,raiders+of+the+lost+ark+1981,1,2022-11-27T19:54:48,85,19.901576,7.7,0
223133,the+devils+in+the+details+2013,1,2022-11-27T19:55:23,173980,1.590978,3.8,0
810217,gandahar+1987,1,2022-11-27T19:55:03,22500,1.258514,7.4,0
655745,war+of+the+buttons+1994,1,2022-11-27T19:55:30,38348,2.166408,7.2,0
335069,the+dark+knight+2008,1,2022-11-27T19:54:58,155,123.167259,8.3,0
187935,american+beauty+1999,1,2022-11-27T19:54:55,14,20.726578,7.9,0
519868,maleficent+2014,1,2022-11-27T19:55:11,102651,19.467404,7.0,0
408400,tetro+2009,1,2022-11-27T19:55:14,11928,2.90333,6.7,0
491809,fight+club+1999,1,2022-11-27T19:55:06,550,63.869599,8.3,0
501057,blade+runner+1982,1,2022-11-27T19:55:31,78,96.272374,7.9,0
8230,all+the+presidents+men+1976,1,2022-11-27T19:54:52,891,12.421754,7.6,0
330319,inception+2010,1,2022-11-27T19:55:26,27205,29.108149,8.1,0
572770,avatar+2009,1,2022-11-27T19:55:18,19995,185.070892,7.2,0
142425,the+shawshank+redemption+1994,1,2022-11-27T19:55:02,278,51.645403,8.5,0
271754,the+dark+knight+2008,1,2022-11-27T19:55:21,155,123.167259,8.3,0
704385,going+my+way+1944,1,2022-11-27T19:55:05,17661,5.682778,6.9,0
342050,gone+girl+2014,1,2022-11-27T19:55:18,210577,154.801009,7.9,0
313084,fight+club+1999,1,2022-11-27T19:55:11,550,63.869599,8.3,0
526462,le+cercle+rouge+1970,1,2022-11-27T19:55:12,11657,6.616907,7.6,0
3946,whiplash+2014,1,2022-11-27T19:55:13,244786,64.29999,8.3,0
96953,x-men+days+of+future+past+2014,1,2022-11-27T19:55:04,127585,26.058586,7.5,0
19861,saving+private+ryan+1998,1,2022-11-27T19:54:52,857,21.758054,7.9,0
776752,a+bridge+too+far+1977,1,2022-11-27T19:54:59,5902,7.719173,7.0,0
24526,a+beautiful+mind+2001,1,2022-11-27T19:55:12,453,11.93646,7.7,0
8692,leon+the+professional+1994,1,2022-11-27T19:54:52,101,20.477329,8.2,0
38653,the+dark+knight+2008,1,2022-11-27T19:55:10,155,123.167259,8.3,0
32315,chappie+2015,1,2022-11-27T19:54:48,198184,30.206365,6.6,0
585148,london_+paris_+new+york+2012,1,2022-11-27T19:54:56,85047,0.33515,8.0,0
194457,ratatouille+2007,1,2022-11-27T19:54:50,2062,20.50803,7.5,0
42855,the+wolf+of+wall+street+2013,1,2022-11-27T19:54:51,106646,16.382422,7.9,0
687000,gone+girl+2014,1,2022-11-27T19:54:58,210577,154.801009,7.9,0
414104,nightcrawler+2014,1,2022-11-27T19:55:30,242582,21.277073,7.6,0
805460,the+matrix+1999,1,2022-11-27T19:55:05,603,33.366332,7.9,0
488896,catch+me+if+you+can+2002,1,2022-11-27T19:55:02,640,19.833077,7.7,0
749944,the+avengers+2012,1,2022-11-27T19:54:48,24428,89.887648,7.4,0
136252,forrest+gump+1994,1,2022-11-27T19:54:58,13,48.307194,8.2,0
416590,interstellar+2014,1,2022-11-27T19:55:13,157336,32.213481,8.1,0
572266,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T19:54:48,510,35.529554,8.3,0
545027,the+hunger+games+mockingjay+-+part+1+2014,1,2022-11-27T19:55:03,131631,147.098006,6.6,0
631358,the+life+and+death+of+colonel+blimp+1943,1,2022-11-27T19:55:06,25037,2.982447,7.9,0
607978,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T19:55:07,120,32.070725,8.0,0
775019,gone+girl+2014,1,2022-11-27T19:54:48,210577,154.801009,7.9,0
765172,the+avengers+2012,1,2022-11-27T19:55:15,24428,89.887648,7.4,0
395274,as+tears+go+by+1988,1,2022-11-27T19:55:17,24163,7.497042,6.9,0
1404,big+hero+6+2014,1,2022-11-27T19:55:23,177572,213.849907,7.8,0
698814,new+nightmare+1994,1,2022-11-27T19:55:26,11596,9.860522,6.4,0
589652,the+black+stallion+1979,1,2022-11-27T19:55:02,17264,10.246132,7.0,0
670362,wrinkles+2011,1,2022-11-27T19:54:56,85444,1.525646,6.3,0
195697,king+of+devils+island+2010,1,2022-11-27T19:54:52,73211,4.167899,7.2,0
