userid,movieid,count,time,tmdb_id,popularity,vote_average,flag
726455,harry+potter+and+the+chamber+of+secrets+2002,1,2022-11-27T16:59:14,672,29.741452,7.4,0
471378,copycat+1995,1,2022-11-27T16:58:33,1710,10.701801,6.5,0
753019,fight+club+1999,1,2022-11-27T16:59:20,550,63.869599,8.3,0
671731,greed+1924,1,2022-11-27T16:59:22,1405,6.925081,7.5,0
122400,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:59:03,121,29.423537,8.0,0
758281,inception+2010,1,2022-11-27T16:58:36,27205,29.108149,8.1,0
662359,inception+2010,1,2022-11-27T16:58:42,27205,29.108149,8.1,0
236548,fight+club+1999,1,2022-11-27T16:58:52,550,63.869599,8.3,0
100016,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:58:41,121,29.423537,8.0,0
332558,the+color+of+friendship+2000,1,2022-11-27T16:58:56,92620,0.901429,6.5,0
98215,that+hamilton+woman+1941,1,2022-11-27T16:58:44,43798,1.706833,7.5,0
537794,starlift+1951,1,2022-11-27T16:58:48,171130,0.529599,5.8,0
513049,zombeavers+2014,1,2022-11-27T16:58:49,254474,5.599039,4.8,0
230306,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:59:02,510,35.529554,8.3,0
660537,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:59:09,121,29.423537,8.0,0
482705,eight+men+out+1988,1,2022-11-27T16:59:12,13554,4.861698,7.5,0
213697,first+shot+2002,1,2022-11-27T16:58:33,70404,0.478751,1.0,0
146658,chappie+2015,1,2022-11-27T16:58:46,198184,30.206365,6.6,0
623998,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:59:07,120,32.070725,8.0,0
220853,inception+2010,1,2022-11-27T16:59:24,27205,29.108149,8.1,0
514331,avatar+2009,1,2022-11-27T16:58:33,19995,185.070892,7.2,0
706524,leon+the+professional+1994,1,2022-11-27T16:58:47,101,20.477329,8.2,0
755784,american+beauty+1999,1,2022-11-27T16:59:05,14,20.726578,7.9,0
230829,whiplash+2014,1,2022-11-27T16:58:43,244786,64.29999,8.3,0
444093,inception+2010,1,2022-11-27T16:59:01,27205,29.108149,8.1,0
83802,inception+2010,1,2022-11-27T16:58:37,27205,29.108149,8.1,0
605374,the+hobbit+the+battle+of+the+five+armies+2014,1,2022-11-27T16:58:49,122917,31.718977,7.1,0
773806,kill+bill+vol.+1+2003,1,2022-11-27T16:59:13,24,25.261865,7.7,0
115177,the+virgin+suicides+1999,1,2022-11-27T16:58:59,1443,10.505387,7.1,0
224144,big+hero+6+2014,1,2022-11-27T16:59:07,177572,213.849907,7.8,0
385624,pulp+fiction+1994,1,2022-11-27T16:59:01,680,140.950236,8.3,0
495064,casablanca+1942,1,2022-11-27T16:59:19,289,13.916101,7.9,0
421283,big+hero+6+2014,1,2022-11-27T16:59:23,177572,213.849907,7.8,0
739810,dilwale+dulhania+le+jayenge+1995,1,2022-11-27T16:59:14,19404,34.457024,9.1,0
659509,inception+2010,1,2022-11-27T16:58:55,27205,29.108149,8.1,0
715210,fight+club+1999,1,2022-11-27T16:58:33,550,63.869599,8.3,0
556685,pulp+fiction+1994,1,2022-11-27T16:59:19,680,140.950236,8.3,0
700217,maleficent+2014,1,2022-11-27T16:58:53,102651,19.467404,7.0,0
351488,casino+royale+2006,1,2022-11-27T16:58:50,36557,23.065078,7.3,0
41235,american+beauty+1999,1,2022-11-27T16:59:05,14,20.726578,7.9,0
123549,saraband+2003,1,2022-11-27T16:59:20,55650,3.464937,6.3,0
323611,belle+de+jour+1967,1,2022-11-27T16:58:37,649,10.142662,7.3,0
153908,shoot+the+piano+player+1960,1,2022-11-27T16:58:55,1818,8.277811,7.2,0
706571,travel+beyond+the+three+seas+1957,1,2022-11-27T16:59:07,150108,0.60467,7.3,0
165894,super+2010,1,2022-11-27T16:59,45132,8.309635,6.6,0
104434,the+terminator+1984,1,2022-11-27T16:59:24,218,19.293562,7.4,0
150524,star+wars+1977,1,2022-11-27T16:59:12,11,42.149697,8.1,0
170461,beauty+and+the+beast+the+enchanted+christmas+1997,1,2022-11-27T16:59:10,13313,8.169404,5.9,0
128304,the+marriage+of+maria+braun+1979,1,2022-11-27T16:58:57,661,2.617272,7.1,0
251149,the+challenge+1982,1,2022-11-27T16:59:04,39274,0.3985,6.6,0
784608,gladiator+2000,1,2022-11-27T16:58:49,98,23.186667,7.9,0
179189,interstellar+2014,1,2022-11-27T16:58:57,157336,32.213481,8.1,0
298256,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:59:26,510,35.529554,8.3,0
342861,the+avengers+2012,1,2022-11-27T16:58:49,24428,89.887648,7.4,0
345645,interstellar+2014,1,2022-11-27T16:58:32,157336,32.213481,8.1,0
560055,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:59:16,120,32.070725,8.0,0
541878,casino+royale+2006,1,2022-11-27T16:59:18,36557,23.065078,7.3,0
141345,gladiator+2000,1,2022-11-27T16:58:55,98,23.186667,7.9,0
157010,fight+club+1999,1,2022-11-27T16:58:56,550,63.869599,8.3,0
777245,avatar+2009,1,2022-11-27T16:58:42,19995,185.070892,7.2,0
399708,do+you+like+hitchcock+2005,1,2022-11-27T16:58:35,14229,1.002443,5.4,0
790265,despicable+me+2010,1,2022-11-27T16:59:20,20352,22.274502,7.1,0
701587,big+hero+6+2014,1,2022-11-27T16:58:57,177572,213.849907,7.8,0
556459,the+avengers+2012,1,2022-11-27T16:59:01,24428,89.887648,7.4,0
697386,mulan+1998,1,2022-11-27T16:58:49,10674,21.180857,7.6,0
758097,jeremiah+johnson+1972,1,2022-11-27T16:58:46,11943,4.711031,7.5,0
112837,big+hero+6+2014,1,2022-11-27T16:59:11,177572,213.849907,7.8,0
566391,the+dark+knight+2008,1,2022-11-27T16:58:43,155,123.167259,8.3,0
342472,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:58:49,121,29.423537,8.0,0
384682,russell+peters+outsourced+2006,1,2022-11-27T16:58:47,23077,1.631019,6.8,0
124864,inception+2010,1,2022-11-27T16:59:21,27205,29.108149,8.1,0
767909,biutiful+2010,1,2022-11-27T16:58:43,45958,7.131568,7.1,0
352547,inception+2010,1,2022-11-27T16:58:37,27205,29.108149,8.1,0
468065,whiplash+2014,1,2022-11-27T16:59:21,244786,64.29999,8.3,0
17969,alien+1979,1,2022-11-27T16:58:56,348,23.37742,7.9,0
316991,the+letter+for+the+king+2008,1,2022-11-27T16:59:23,13639,1.586223,7.0,0
140338,the+education+of+little+tree+1997,1,2022-11-27T16:59:02,62394,0.007123,0.0,0
456450,z+1969,1,2022-11-27T16:59:06,2721,11.943621,8.0,0
467182,open+hearts+2002,1,2022-11-27T16:59:18,102,6.818513,6.8,0
238151,interstellar+2014,1,2022-11-27T16:58:41,157336,32.213481,8.1,0
502302,woman+obsessed+1959,1,2022-11-27T16:58:46,199072,0.91305,6.0,0
90864,big+hero+6+2014,1,2022-11-27T16:58:57,177572,213.849907,7.8,0
568238,star+wars+1977,1,2022-11-27T16:58:44,11,42.149697,8.1,0
441903,the+shawshank+redemption+1994,1,2022-11-27T16:58:57,278,51.645403,8.5,0
512814,the+godfather+1972,1,2022-11-27T16:59:24,238,41.109264,8.5,0
101726,sitting+pretty+1948,1,2022-11-27T16:58:52,76211,3.115951,6.1,0
521980,gone+girl+2014,1,2022-11-27T16:58:36,210577,154.801009,7.9,0
400276,insurgent+2015,1,2022-11-27T16:59:14,262500,27.887186,6.2,0
149284,kingsman+the+secret+service+2015,1,2022-11-27T16:58:41,207703,28.224212,7.6,0
337983,guardians+of+the+galaxy+2014,1,2022-11-27T16:59:05,118340,53.291601,7.9,0
798248,chasing+amy+1997,1,2022-11-27T16:59:24,2255,12.311564,6.7,0
707474,pulp+fiction+1994,1,2022-11-27T16:58:34,680,140.950236,8.3,0
485054,pucked+2006,1,2022-11-27T16:58:52,36964,1.637948,4.5,0
678203,frozen+2013,1,2022-11-27T16:59:06,109445,24.248243,7.3,0
488585,inception+2010,1,2022-11-27T16:59:02,27205,29.108149,8.1,0
386868,fury+2014,1,2022-11-27T16:59:19,228150,36.713807,7.4,0
620534,a+beautiful+mind+2001,1,2022-11-27T16:58:53,453,11.93646,7.7,0
121950,the+shawshank+redemption+1994,1,2022-11-27T16:59:20,278,51.645403,8.5,0
467214,alien+1979,1,2022-11-27T16:58:35,348,23.37742,7.9,0
797282,the+shawshank+redemption+1994,1,2022-11-27T16:59:11,278,51.645403,8.5,0
697015,harry+potter+and+the+chamber+of+secrets+2002,1,2022-11-27T16:58:52,672,29.741452,7.4,0
803291,beauty+and+the+beast+the+enchanted+christmas+1997,1,2022-11-27T16:59:06,13313,8.169404,5.9,0
326550,the+matrix+1999,1,2022-11-27T16:59:20,603,33.366332,7.9,0
615353,leon+the+professional+1994,1,2022-11-27T16:58:45,101,20.477329,8.2,0
368570,gladiator+2000,1,2022-11-27T16:58:47,98,23.186667,7.9,0
285920,american+beauty+1999,1,2022-11-27T16:59:04,14,20.726578,7.9,0
105587,whisper+of+the+heart+1995,1,2022-11-27T16:58:40,37797,10.550235,7.7,0
515772,inception+2010,1,2022-11-27T16:59:18,27205,29.108149,8.1,0
66981,l.a.+confidential+1997,1,2022-11-27T16:59:21,2118,10.989442,7.7,0
691324,donnie+brasco+1997,1,2022-11-27T16:59:04,9366,12.201954,7.4,0
684119,star+wars+1977,1,2022-11-27T16:58:47,11,42.149697,8.1,0
281050,the+princess+diaries+2001,1,2022-11-27T16:58:36,9880,7.387171,6.5,0
770686,fight+club+1999,1,2022-11-27T16:59:26,550,63.869599,8.3,0
177740,the+imitation+game+2014,1,2022-11-27T16:58:35,205596,31.59594,8.0,0
74916,the+dark+knight+2008,1,2022-11-27T16:58:36,155,123.167259,8.3,0
414695,interstellar+2014,1,2022-11-27T16:58:51,157336,32.213481,8.1,0
682038,st.+elmos+fire+1985,1,2022-11-27T16:58:46,11557,9.116245,6.0,0
567263,pirates+of+the+caribbean+on+stranger+tides+2011,1,2022-11-27T16:59:02,1865,27.88772,6.4,0
317598,now_+voyager+1942,1,2022-11-27T16:58:47,32847,2.480798,7.1,0
204778,dances+with+wolves+1990,1,2022-11-27T16:59,581,11.654349,7.6,0
44473,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:58:32,120,32.070725,8.0,0
499515,avatar+2009,1,2022-11-27T16:58:49,19995,185.070892,7.2,0
536635,the+day+the+earth+stood+still+1951,1,2022-11-27T16:59:10,828,9.360003,7.3,0
255617,overlord+1975,1,2022-11-27T16:59:25,55343,3.751877,6.6,0
560700,le+bonheur+1965,1,2022-11-27T16:59:02,53023,0.792486,7.0,0
162984,foul+play+1978,1,2022-11-27T16:58:38,15659,4.789542,6.3,0
816181,close+encounters+of+the+third+kind+1977,1,2022-11-27T16:59:23,840,10.610446,7.2,0
346676,stuck+2007,1,2022-11-27T16:58:41,13848,4.964839,6.1,0
34211,guardians+of+the+galaxy+2014,1,2022-11-27T16:58:48,118340,53.291601,7.9,0
350062,aliens+1986,1,2022-11-27T16:59:22,679,21.761179,7.7,0
322650,young+trless+1966,1,2022-11-27T16:59:25,45694,1.626312,5.7,0
87244,the+dark+knight+2011,1,2022-11-27T16:58:50,72003,0.077992,6.3,0
768493,whiplash+2014,1,2022-11-27T16:59:04,244786,64.29999,8.3,0
327300,star+wars+1977,1,2022-11-27T16:58:46,11,42.149697,8.1,0
551103,the+shawshank+redemption+1994,1,2022-11-27T16:58:49,278,51.645403,8.5,0
433045,2001+a+space+odyssey+1968,1,2022-11-27T16:59:12,62,22.494622,7.9,0
77897,the+sleeping+beauty+2010,1,2022-11-27T16:59:05,65016,0.666491,3.0,0
671173,star+wars+1977,1,2022-11-27T16:58:43,11,42.149697,8.1,0
238890,personal+effects+2009,1,2022-11-27T16:58:33,14857,7.872865,5.8,0
332343,whiplash+2014,1,2022-11-27T16:58:39,244786,64.29999,8.3,0
161205,terminator+2+judgment+day+1991,1,2022-11-27T16:59,280,22.661695,7.7,0
225194,fight+club+1999,1,2022-11-27T16:58:59,550,63.869599,8.3,0
83719,beware+of+mr.+baker+2012,1,2022-11-27T16:58:35,97610,2.449115,7.5,0
93698,pacific+rim+2013,1,2022-11-27T16:59:06,68726,33.949359,6.7,0
709334,a+bugs+life+1998,1,2022-11-27T16:59:14,9487,16.869209,6.8,0
253542,the+horse+soldiers+1959,1,2022-11-27T16:58:51,17664,10.313171,6.8,0
252900,inception+2010,1,2022-11-27T16:59:23,27205,29.108149,8.1,0
9237,interstellar+2014,1,2022-11-27T16:59:05,157336,32.213481,8.1,0
231400,titanic+1997,1,2022-11-27T16:58:58,597,26.88907,7.5,0
76499,the+dark+knight+2008,1,2022-11-27T16:59:21,155,123.167259,8.3,0
568398,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:58:48,120,32.070725,8.0,0
246814,stargate+1994,1,2022-11-27T16:59:25,2164,13.328924,6.8,0
629716,alien+1979,1,2022-11-27T16:58:52,348,23.37742,7.9,0
109745,free+to+play+2014,1,2022-11-27T16:59:23,256561,3.453816,7.1,0
341062,2001+a+space+odyssey+1968,1,2022-11-27T16:58:55,62,22.494622,7.9,0
796023,fight+club+1999,1,2022-11-27T16:58:37,550,63.869599,8.3,0
592922,aladdin+1992,1,2022-11-27T16:58:48,812,16.357419,7.4,0
457779,alien+1979,1,2022-11-27T16:59:22,348,23.37742,7.9,0
763747,inception+2010,1,2022-11-27T16:58:51,27205,29.108149,8.1,0
268860,saving+private+ryan+1998,1,2022-11-27T16:58:40,857,21.758054,7.9,0
623732,big+hero+6+2014,1,2022-11-27T16:59:04,177572,213.849907,7.8,0
210273,iron+man+2008,1,2022-11-27T16:59:08,1726,22.073099,7.4,0
180527,the+conjuring+2013,1,2022-11-27T16:58:59,138843,14.90169,7.4,0
623911,monsters_+inc.+2001,1,2022-11-27T16:59:14,585,26.419962,7.5,0
362536,marquis+1989,1,2022-11-27T16:58:54,36068,0.914873,5.7,0
545933,frozen+2013,1,2022-11-27T16:58:44,109445,24.248243,7.3,0
120826,skeleton+crew+2009,1,2022-11-27T16:59:22,19969,0.980721,4.1,0
642935,gone+girl+2014,1,2022-11-27T16:58:44,210577,154.801009,7.9,0
686239,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:59:23,120,32.070725,8.0,0
366854,madam+satan+1930,1,2022-11-27T16:58:41,83817,0.20618,3.8,0
786907,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:59:13,121,29.423537,8.0,0
247334,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:59:21,510,35.529554,8.3,0
764386,seven+samurai+1954,1,2022-11-27T16:58:40,346,15.01777,8.2,0
787390,inception+2010,1,2022-11-27T16:58:33,27205,29.108149,8.1,0
639840,the+wolf+of+wall+street+2013,1,2022-11-27T16:59:20,106646,16.382422,7.9,0
641168,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:58:49,121,29.423537,8.0,0
661447,tactical+force+2011,1,2022-11-27T16:59:12,70008,3.015625,5.1,0
728338,pulp+fiction+1994,1,2022-11-27T16:59:13,680,140.950236,8.3,0
765492,inception+2010,1,2022-11-27T16:58:48,27205,29.108149,8.1,0
64597,fury+2014,1,2022-11-27T16:59:04,228150,36.713807,7.4,0
792374,iron+man+2+2010,1,2022-11-27T16:59:17,10138,19.083344,6.6,0
281855,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:59:10,121,29.423537,8.0,0
384436,forks+over+knives+2011,1,2022-11-27T16:58:41,64288,3.089226,7.0,0
593968,gone+girl+2014,1,2022-11-27T16:59:25,210577,154.801009,7.9,0
323591,forrest+gump+1994,1,2022-11-27T16:58:43,13,48.307194,8.2,0
650745,impure+thoughts+1986,1,2022-11-27T16:59:20,261144,0.254241,0.0,0
265471,american+beauty+1999,1,2022-11-27T16:59:23,14,20.726578,7.9,0
35757,gone+girl+2014,1,2022-11-27T16:58:41,210577,154.801009,7.9,0
395829,the+dark+knight+rises+2012,1,2022-11-27T16:59:03,49026,20.58258,7.6,0
679295,master+and+commander+the+far+side+of+the+world+2003,1,2022-11-27T16:58:41,8619,8.693298,6.9,0
209108,chappie+2015,1,2022-11-27T16:59:19,198184,30.206365,6.6,0
637742,fight+club+1999,1,2022-11-27T16:59:19,550,63.869599,8.3,0
752692,leon+the+professional+1994,1,2022-11-27T16:58:45,101,20.477329,8.2,0
326456,batman+begins+2005,1,2022-11-27T16:59:05,272,28.505341,7.5,0
695816,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:59:23,510,35.529554,8.3,0
362572,close+encounters+of+the+third+kind+1977,1,2022-11-27T16:58:32,840,10.610446,7.2,0
666893,x-men+days+of+future+past+2014,1,2022-11-27T16:59:05,127585,26.058586,7.5,0
742044,the+green+mile+1999,1,2022-11-27T16:59:06,497,19.96678,8.2,0
241671,princess+mononoke+1997,1,2022-11-27T16:59:14,128,17.166725,8.2,0
548666,the+sword+and+the+dragon+1956,1,2022-11-27T16:59:05,118153,0.542191,5.3,0
125890,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:58:32,120,32.070725,8.0,0
99740,the+avengers+2012,1,2022-11-27T16:59:27,24428,89.887648,7.4,0
503740,vera+drake+2004,1,2022-11-27T16:59:11,11109,4.681074,6.8,0
431161,the+shawshank+redemption+1994,1,2022-11-27T16:58:44,278,51.645403,8.5,0
251691,inception+2010,1,2022-11-27T16:58:41,27205,29.108149,8.1,0
206048,red+cliff+part+ii+2009,1,2022-11-27T16:58:55,15384,7.309903,7.1,0
318797,the+flowers+of+st.+francis+1950,1,2022-11-27T16:58:45,56518,1.088237,6.2,0
416779,harry+potter+and+the+half-blood+prince+2009,1,2022-11-27T16:58:57,767,19.083723,7.4,0
191370,fury+2014,1,2022-11-27T16:59:09,228150,36.713807,7.4,0
727323,predator+1987,1,2022-11-27T16:59:19,106,18.495694,7.3,0
612327,the+green+mile+1999,1,2022-11-27T16:59:15,497,19.96678,8.2,0
798232,bad+boys+ii+2003,1,2022-11-27T16:59:12,8961,8.191436,6.3,0
87076,the+lord+of+the+rings+the+return+of+the+king+2003,1,2022-11-27T16:58:47,122,29.324358,8.1,0
446715,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:59:08,121,29.423537,8.0,0
157767,shrek+2001,1,2022-11-27T16:59:24,808,17.987728,7.3,0
773039,chappie+2015,1,2022-11-27T16:59:06,198184,30.206365,6.6,0
322121,the+avengers+2012,1,2022-11-27T16:59:15,24428,89.887648,7.4,0
617460,the+dark+knight+2008,1,2022-11-27T16:59:07,155,123.167259,8.3,0
348669,alien+1979,1,2022-11-27T16:58:46,348,23.37742,7.9,0
354080,klute+1971,1,2022-11-27T16:58:47,466,9.328822,6.5,0
452804,saving+private+ryan+1998,1,2022-11-27T16:59:11,857,21.758054,7.9,0
20616,pulp+fiction+1994,1,2022-11-27T16:59:02,680,140.950236,8.3,0
358239,interstellar+2014,1,2022-11-27T16:58:37,157336,32.213481,8.1,0
136999,fury+2014,1,2022-11-27T16:58:51,228150,36.713807,7.4,0
5364,the+avengers+2012,1,2022-11-27T16:58:36,24428,89.887648,7.4,0
359584,terminator+2+judgment+day+1991,1,2022-11-27T16:58:50,280,22.661695,7.7,0
166880,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:58:33,120,32.070725,8.0,0
515238,howls+moving+castle+2004,1,2022-11-27T16:59:09,4935,16.136048,8.2,0
617507,american+beauty+1999,1,2022-11-27T16:58:48,14,20.726578,7.9,0
587593,the+dark+knight+2008,1,2022-11-27T16:58:55,155,123.167259,8.3,0
700064,life+and+debt+2003,1,2022-11-27T16:58:43,20303,0.250317,6.3,0
621917,big+hero+6+2014,1,2022-11-27T16:58:50,177572,213.849907,7.8,0
84580,the+hobbit+an+unexpected+journey+2012,1,2022-11-27T16:59:07,49051,23.253089,7.0,0
473769,sos+coast+guard+1937,1,2022-11-27T16:58:59,170936,0.707991,4.0,0
623291,lost+highway+1997,1,2022-11-27T16:58:51,638,8.449722,7.5,0
72150,alien+1979,1,2022-11-27T16:58:59,348,23.37742,7.9,0
231981,pulp+fiction+1994,1,2022-11-27T16:59:08,680,140.950236,8.3,0
234892,one+flew+over+the+cuckoos+nest+1975,1,2022-11-27T16:58:46,510,35.529554,8.3,0
754173,casino+royale+2006,1,2022-11-27T16:59:26,36557,23.065078,7.3,0
367941,interstellar+2014,1,2022-11-27T16:58:42,157336,32.213481,8.1,0
422462,pulp+fiction+1994,1,2022-11-27T16:58:46,680,140.950236,8.3,0
364617,gone+girl+2014,1,2022-11-27T16:58:52,210577,154.801009,7.9,0
591701,leon+the+professional+1994,1,2022-11-27T16:59:22,101,20.477329,8.2,0
143968,a+horrible+way+to+die+2010,1,2022-11-27T16:59:10,44950,1.286687,5.1,0
216431,interstellar+2014,1,2022-11-27T16:59:22,157336,32.213481,8.1,0
128015,the+dark+knight+2008,1,2022-11-27T16:59:26,155,123.167259,8.3,0
139445,the+dark+knight+2008,1,2022-11-27T16:58:34,155,123.167259,8.3,0
326737,inception+2010,1,2022-11-27T16:58:38,27205,29.108149,8.1,0
836894,dial+m+for+murder+1954,1,2022-11-27T16:59:06,521,7.853231,7.9,0
232401,inception+2010,1,2022-11-27T16:59:20,27205,29.108149,8.1,0
64021,star+wars+episode+iii+-+revenge+of+the+sith+2005,1,2022-11-27T16:58:41,1895,13.165421,7.1,0
776891,pulp+fiction+1994,1,2022-11-27T16:58:52,680,140.950236,8.3,0
58814,anchors+aweigh+1945,1,2022-11-27T16:59:06,17889,4.35038,6.3,0
565852,rat+race+2001,1,2022-11-27T16:59:11,9896,12.330275,6.0,0
309254,the+third+man+1949,1,2022-11-27T16:58:32,1092,8.513889,7.9,0
125295,gone+girl+2014,1,2022-11-27T16:58:35,210577,154.801009,7.9,0
532243,saving+private+ryan+1998,1,2022-11-27T16:59:03,857,21.758054,7.9,0
173729,avatar+2009,1,2022-11-27T16:58:54,19995,185.070892,7.2,0
156474,pulp+fiction+1994,1,2022-11-27T16:59:04,680,140.950236,8.3,0
140712,iron+man+2008,1,2022-11-27T16:58:53,1726,22.073099,7.4,0
460783,urbanized+2011,1,2022-11-27T16:58:39,77269,1.259725,7.4,0
722561,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:58:51,120,32.070725,8.0,0
103572,the+avengers+2012,2,2022-11-27T16:59:06,24428,89.887648,7.4,0
474861,batman+begins+2005,1,2022-11-27T16:58:44,272,28.505341,7.5,0
5065,the+shawshank+redemption+1994,1,2022-11-27T16:59:01,278,51.645403,8.5,0
786869,terminator+2+judgment+day+1991,1,2022-11-27T16:59:04,280,22.661695,7.7,0
620226,back+to+the+future+1985,1,2022-11-27T16:58:37,105,25.778509,8.0,0
711278,the+godfather+1972,1,2022-11-27T16:59:22,238,41.109264,8.5,0
282842,frozen+2013,1,2022-11-27T16:59:11,109445,24.248243,7.3,0
232925,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:59:16,121,29.423537,8.0,0
547453,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,1,2022-11-27T16:58:41,120,32.070725,8.0,0
762015,inception+2010,1,2022-11-27T16:59:18,27205,29.108149,8.1,0
833182,jeanne+and+the+perfect+guy+1998,1,2022-11-27T16:58:38,25512,0.38359,4.5,0
794765,the+green+mile+1999,1,2022-11-27T16:58:59,497,19.96678,8.2,0
743030,leon+the+professional+1994,1,2022-11-27T16:58:46,101,20.477329,8.2,0
48199,fury+2014,1,2022-11-27T16:59:16,228150,36.713807,7.4,0
98891,the+idolmaker+1980,1,2022-11-27T16:58:39,42159,0.226827,6.5,0
798594,dilwale+dulhania+le+jayenge+1995,1,2022-11-27T16:58:43,19404,34.457024,9.1,0
295574,alice+in+wonderland+2010,1,2022-11-27T16:59:25,12155,17.285093,6.4,0
55864,the+butcher+1970,1,2022-11-27T16:58:36,2912,2.183945,7.0,0
65417,the+lord+of+the+rings+the+two+towers+2002,1,2022-11-27T16:58:45,121,29.423537,8.0,0
457418,the+immortals+1995,1,2022-11-27T16:59:24,29231,0.825042,7.8,0
139552,the+fifth+element+1997,1,2022-11-27T16:58:49,18,24.30526,7.3,0
637695,saving+private+ryan+1998,1,2022-11-27T16:59:10,857,21.758054,7.9,0
635131,pulp+fiction+1994,1,2022-11-27T16:58:58,680,140.950236,8.3,0
773579,hellboy+ii+the+golden+army+2008,1,2022-11-27T16:59:03,11253,11.928661,6.5,0
139382,my+neighbor+totoro+1988,1,2022-11-27T16:59:18,8392,13.507299,8.0,0
315313,nightcrawler+2014,1,2022-11-27T16:59:11,242582,21.277073,7.6,0
250508,big+hero+6+2014,1,2022-11-27T16:59:09,177572,213.849907,7.8,0
94469,the+dark+knight+2008,1,2022-11-27T16:58:44,155,123.167259,8.3,0
259468,chappie+2015,1,2022-11-27T16:59:11,198184,30.206365,6.6,0
